"StichtagDatJahr","xkoord","ykoord","GebOrtSort","GebOrtLang","GebLandSort","GebLandLang","AnzBestWir"
2017,736700,219000,3295,"Quarten",8100,"Schweiz",31
2017,752100,212700,3296,"Sargans",8100,"Schweiz",19
2017,753000,210100,3297,"Vilters-Wangs",8100,"Schweiz",18
2017,742200,220900,3298,"Walenstadt",8100,"Schweiz",576
2017,729800,223400,3311,"Amden",8100,"Schweiz",16
2017,718700,228700,3312,"Benken (SG)",8100,"Schweiz",23
2017,720300,230400,3313,"Kaltbrunn",8100,"Schweiz",25
2017,721900,224500,3315,"Schänis",8100,"Schweiz",15
2017,725500,221500,3316,"Weesen",8100,"Schweiz",17
2017,714000,231600,3338,"Schmerikon",8100,"Schweiz",19
2017,717100,231500,3339,"Uznach",8100,"Schweiz",866
2017,705900,232200,3340,"Rapperswil-Jona",8100,"Schweiz",87
2017,720000,232300,3341,"Gommiswald",8100,"Schweiz",40
2017,712300,233200,3342,"Eschenbach (SG)",8100,"Schweiz",47
2017,727500,236000,3352,"Ebnat-Kappel",8100,"Schweiz",19
2017,739900,228600,3359,"Wildhaus-Alt St. Johann",8100,"Schweiz",26
2017,733400,231800,3360,"Nesslau",8100,"Schweiz",27
2017,731300,240300,3372,"Hemberg",8100,"Schweiz",5
2017,724600,242800,3374,"Lichtensteig",8100,"Schweiz",13
2017,726500,246200,3375,"Oberhelfenschwil",8100,"Schweiz",6
2017,728200,247100,3378,"Neckertal",8100,"Schweiz",33
2017,724800,240500,3379,"Wattwil",8100,"Schweiz",635
2017,720800,252400,3392,"Kirchberg (SG)",8100,"Schweiz",102
2017,723800,250600,3393,"Lütisburg",8100,"Schweiz",14
2017,721000,247000,3394,"Mosnang",8100,"Schweiz",30
2017,723400,246800,3395,"Bütschwil-Ganterschwil",8100,"Schweiz",37
2017,732800,248400,3401,"Degersheim",8100,"Schweiz",21
2017,731900,252800,3402,"Flawil",8100,"Schweiz",429
2017,724400,253900,3405,"Jonschwil",8100,"Schweiz",5
2017,727100,254700,3407,"Oberuzwil",8100,"Schweiz",21
2017,728500,256300,3408,"Uzwil",8100,"Schweiz",669
2017,733100,258700,3422,"Niederbüren",8100,"Schweiz",9
2017,731700,259800,3423,"Niederhelfenschwil",8100,"Schweiz",12
2017,729900,257000,3424,"Oberbüren",8100,"Schweiz",11
2017,726000,259600,3426,"Zuzwil (SG)",8100,"Schweiz",12
2017,721000,258000,3427,"Wil (SG)",8100,"Schweiz",512
2017,738500,255500,3441,"Andwil (SG)",8100,"Schweiz",13
2017,743200,254400,3442,"Gaiserwald",8100,"Schweiz",17
2017,736500,253200,3443,"Gossau (SG)",8100,"Schweiz",78
2017,739200,259200,3444,"Waldkirch",8100,"Schweiz",18
2017,761800,177300,3506,"Vaz/Obervaz",8100,"Schweiz",9
2017,762500,172400,3513,"Lantsch/Lenz",8100,"Schweiz",4
2017,770800,173200,3514,"Schmitten (GR)",8100,"Schweiz",2
2017,768800,172100,3542,"Albula/Alvra",8100,"Schweiz",13
2017,765500,162700,3543,"Surses",8100,"Schweiz",68
2017,,,3544,"Bergün Filisur",8100,"Schweiz",16
2017,807200,126400,3551,"Brusio",8100,"Schweiz",15
2017,801700,133800,3561,"Poschiavo",8100,"Schweiz",138
2017,736900,184900,3572,"Falera",8100,"Schweiz",4
2017,738800,185400,3575,"Laax",8100,"Schweiz",1
2017,738700,183800,3581,"Sagogn",8100,"Schweiz",8
2017,736700,183500,3582,"Schluein",8100,"Schweiz",3
2017,733400,164300,3603,"Vals",8100,"Schweiz",13
2017,732700,175500,3618,"Lumnezia",8100,"Schweiz",36
2017,734900,181900,3619,"Ilanz/Glion",8100,"Schweiz",540
2017,753500,176400,3633,"Fürstenau",8100,"Schweiz",1
2017,754500,176000,3638,"Scharans",8100,"Schweiz",6
2017,754100,174100,3640,"Sils im Domleschg",8100,"Schweiz",3
2017,752200,176400,3661,"Cazis",8100,"Schweiz",14
2017,750600,174300,3662,"Flerden",8100,"Schweiz",2
2017,752000,174200,3663,"Masein",8100,"Schweiz",1
2017,752900,173500,3668,"Thusis",8100,"Schweiz",242
2017,740800,183500,3672,"Safiental",8100,"Schweiz",5
2017,753000,181000,3673,"Domleschg",8100,"Schweiz",16
2017,759300,148900,3681,"Avers",8100,"Schweiz",2
2017,738600,155900,3693,"Nufenen",8100,"Schweiz",3
2017,744500,157500,3694,"Splügen",8100,"Schweiz",1
2017,747800,159500,3695,"Sufers",8100,"Schweiz",1
2017,752300,163200,3701,"Andeer",8100,"Schweiz",7
2017,752400,166100,3705,"Donat",8100,"Schweiz",1
2017,753500,166800,3712,"Zillis-Reischen",8100,"Schweiz",3
2017,753800,154100,3713,"Ferrera",8100,"Schweiz",1
2017,749600,186400,3721,"Bonaduz",8100,"Schweiz",4
2017,753500,189100,3722,"Domat/Ems",8100,"Schweiz",5
2017,749500,184900,3723,"Rhäzüns",8100,"Schweiz",5
2017,755500,190400,3731,"Felsberg",8100,"Schweiz",6
2017,740800,189000,3732,"Flims",8100,"Schweiz",5
2017,746800,188200,3734,"Trin",8100,"Schweiz",4
2017,803200,175600,3746,"Zernez",8100,"Schweiz",13
2017,818500,186900,3762,"Scuol",8100,"Schweiz",192
2017,827700,195400,3764,"Valsot",8100,"Schweiz",9
2017,787900,158700,3781,"Bever",8100,"Schweiz",3
2017,785900,154100,3782,"Celerina/Schlarigna",8100,"Schweiz",8
2017,791400,162400,3783,"Madulain",8100,"Schweiz",1
2017,789300,151900,3784,"Pontresina",8100,"Schweiz",13
2017,791200,161200,3785,"La Punt-Chamues-ch",8100,"Schweiz",1
2017,786600,156500,3786,"Samedan",8100,"Schweiz",588
2017,784200,152400,3787,"St. Moritz",8100,"Schweiz",25
2017,794900,165400,3788,"S-chanf",8100,"Schweiz",2
2017,778600,144700,3789,"Sils im Engadin/Segl",8100,"Schweiz",2
2017,781000,148100,3790,"Silvaplana",8100,"Schweiz",5
2017,793100,164300,3791,"Zuoz",8100,"Schweiz",4
2017,765600,134700,3792,"Bregaglia",8100,"Schweiz",34
2017,729800,136200,3808,"Rossa",8100,"Schweiz",2
2017,731500,125000,3810,"Santa Maria in Calanca",8100,"Schweiz",5
2017,735300,130600,3821,"Lostallo",8100,"Schweiz",2
2017,738000,139500,3822,"Mesocco",8100,"Schweiz",9
2017,731900,123300,3832,"Grono",8100,"Schweiz",2
2017,730700,122200,3834,"Roveredo (GR)",8100,"Schweiz",7
2017,728800,122100,3835,"San Vittore",8100,"Schweiz",2
2017,729000,129300,3837,"Calanca",8100,"Schweiz",1
2017,828800,165700,3847,"Val Müstair",8100,"Schweiz",53
2017,782200,185700,3851,"Davos",8100,"Schweiz",508
2017,775500,198600,3861,"Fideris",8100,"Schweiz",3
2017,770500,200900,3862,"Furna",8100,"Schweiz",1
2017,773400,200100,3863,"Jenaz",8100,"Schweiz",6
2017,786000,194500,3871,"Klosters-Serneus",8100,"Schweiz",32
2017,778000,198600,3882,"Küblis",8100,"Schweiz",10
2017,777200,199200,3891,"Luzein",8100,"Schweiz",9
2017,759300,191000,3901,"Chur",8100,"Schweiz",3258
2017,760600,183300,3911,"Churwalden",8100,"Schweiz",7
2017,770800,183200,3921,"Arosa",8100,"Schweiz",16
2017,761800,189500,3926,"Maladers",8100,"Schweiz",2
2017,765500,187400,3932,"Tschiertschen-Praden",8100,"Schweiz",1
2017,759100,194100,3941,"Haldenstein",8100,"Schweiz",1
2017,762000,196300,3945,"Trimmis",8100,"Schweiz",5
2017,759600,199600,3946,"Untervaz",8100,"Schweiz",5
2017,761800,200400,3947,"Zizers",8100,"Schweiz",8
2017,757700,210400,3951,"Fläsch",8100,"Schweiz",1
2017,761000,207800,3952,"Jenins",8100,"Schweiz",3
2017,759100,208400,3953,"Maienfeld",8100,"Schweiz",7
2017,762700,205700,3954,"Malans",8100,"Schweiz",9
2017,761300,203600,3955,"Landquart",8100,"Schweiz",18
2017,768000,205700,3961,"Grüsch",8100,"Schweiz",3
2017,771300,204500,3962,"Schiers",8100,"Schweiz",202
2017,767200,206600,3972,"Seewis im Prättigau",8100,"Schweiz",6
2017,722900,179700,3981,"Breil/Brigels",8100,"Schweiz",22
2017,708100,173400,3982,"Disentis/Mustér",8100,"Schweiz",26
2017,708700,170100,3983,"Medel (Lucmagn)",8100,"Schweiz",6
2017,714700,176300,3985,"Sumvitg",8100,"Schweiz",19
2017,701600,170800,3986,"Tujetsch",8100,"Schweiz",12
2017,718300,178000,3987,"Trun",8100,"Schweiz",33
2017,727000,178500,3988,"Obersaxen Mundaun",8100,"Schweiz",6
2017,645800,249000,4001,"Aarau",8100,"Schweiz",2391
2017,648500,251600,4002,"Biberstein",8100,"Schweiz",2
2017,647600,248700,4003,"Buchs (AG)",8100,"Schweiz",29
2017,646300,256100,4004,"Densbüren",8100,"Schweiz",4
2017,643200,250100,4005,"Erlinsbach (AG)",8100,"Schweiz",5
2017,650000,245400,4006,"Gränichen",8100,"Schweiz",23
2017,646500,241400,4007,"Hirschthal",8100,"Schweiz",3
2017,646000,251800,4008,"Küttigen",8100,"Schweiz",8
2017,646500,243400,4009,"Muhen",8100,"Schweiz",7
2017,645900,245200,4010,"Oberentfelden",8100,"Schweiz",21
2017,648400,246900,4012,"Suhr",8100,"Schweiz",16
2017,645700,246400,4013,"Unterentfelden",8100,"Schweiz",8
2017,665400,258400,4021,"Baden",8100,"Schweiz",2701
2017,668400,249100,4022,"Bellikon",8100,"Schweiz",6
2017,671600,249000,4023,"Bergdietikon",8100,"Schweiz",7
2017,661000,257100,4024,"Birmenstorf (AG)",8100,"Schweiz",13
2017,666100,259100,4026,"Ennetbaden",8100,"Schweiz",24
2017,664400,254300,4027,"Fislisbach",8100,"Schweiz",6
2017,666900,261800,4028,"Freienwil",8100,"Schweiz",1
2017,660600,259100,4029,"Gebenstorf",8100,"Schweiz",18
2017,669000,253900,4030,"Killwangen",8100,"Schweiz",2
2017,667300,249100,4031,"Künten",8100,"Schweiz",6
2017,659700,251500,4032,"Mägenwil",8100,"Schweiz",6
2017,663000,252300,4033,"Mellingen",8100,"Schweiz",16
2017,667200,255400,4034,"Neuenhof",8100,"Schweiz",34
2017,665400,252900,4035,"Niederrohrdorf",8100,"Schweiz",15
2017,666300,252400,4037,"Oberrohrdorf",8100,"Schweiz",4
2017,664600,260000,4038,"Obersiggenthal",8100,"Schweiz",28
2017,667000,251200,4039,"Remetschwil",8100,"Schweiz",6
2017,669900,252300,4040,"Spreitenbach",8100,"Schweiz",14
2017,661200,260500,4042,"Turgi",8100,"Schweiz",6
2017,661500,261600,4044,"Untersiggenthal",8100,"Schweiz",23
2017,666300,257800,4045,"Wettingen",8100,"Schweiz",754
2017,661800,251600,4046,"Wohlenschwil",8100,"Schweiz",8
2017,661700,264800,4047,"Würenlingen",8100,"Schweiz",12
2017,669800,255100,4048,"Würenlos",8100,"Schweiz",15
2017,668700,261600,4049,"Ehrendingen",8100,"Schweiz",13
2017,674200,241300,4061,"Arni (AG)",8100,"Schweiz",4
2017,670800,244800,4062,"Berikon",8100,"Schweiz",7
2017,668400,244800,4063,"Bremgarten (AG)",8100,"Schweiz",40
2017,662800,242000,4064,"Büttikon",8100,"Schweiz",4
2017,660500,248400,4065,"Dottikon",8100,"Schweiz",10
2017,668100,247000,4066,"Eggenwil",8100,"Schweiz",2
2017,665900,246900,4067,"Fischbach-Göslikon",8100,"Schweiz",5
2017,661600,248800,4068,"Hägglingen",8100,"Schweiz",11
2017,672200,238800,4071,"Jonen",8100,"Schweiz",10
2017,664600,247800,4072,"Niederwil (AG)",8100,"Schweiz",8
2017,672100,240500,4073,"Oberlunkhofen",8100,"Schweiz",3
2017,671600,243200,4074,"Oberwil-Lieli",8100,"Schweiz",16
2017,671100,246800,4075,"Rudolfstetten-Friedlisberg",8100,"Schweiz",9
2017,661200,240300,4076,"Sarmenstorf",8100,"Schweiz",14
2017,663400,250500,4077,"Tägerig",8100,"Schweiz",9
2017,663300,240900,4078,"Uezwil",8100,"Schweiz",2
2017,671300,241600,4079,"Unterlunkhofen",8100,"Schweiz",4
2017,660900,244400,4080,"Villmergen",8100,"Schweiz",31
2017,669800,246800,4081,"Widen",8100,"Schweiz",4
2017,663400,244700,4082,"Wohlen (AG)",8100,"Schweiz",43
2017,669600,244200,4083,"Zufikon",8100,"Schweiz",7
2017,675700,241800,4084,"Islisberg",8100,"Schweiz",2
2017,652900,252000,4091,"Auenstein",8100,"Schweiz",1
2017,657500,254300,4092,"Birr",8100,"Schweiz",3
2017,660800,254400,4093,"Birrhard",8100,"Schweiz",1
2017,657900,259400,4095,"Brugg",8100,"Schweiz",885
2017,650100,260100,4096,"Effingen",8100,"Schweiz",2
2017,649800,262000,4097,"Elfingen",8100,"Schweiz",2
2017,658300,257100,4100,"Hausen (AG)",8100,"Schweiz",7
2017,657700,254800,4104,"Lupfig",8100,"Schweiz",4
2017,656200,266500,4105,"Mandach",8100,"Schweiz",1
2017,660400,256600,4107,"Mülligen",8100,"Schweiz",1
2017,656500,263100,4110,"Remigen",8100,"Schweiz",4
2017,656500,260600,4111,"Riniken",8100,"Schweiz",4
2017,650000,254200,4117,"Thalheim (AG)",8100,"Schweiz",2
2017,658500,264200,4121,"Villigen",8100,"Schweiz",2
2017,654400,258000,4122,"Villnachern",8100,"Schweiz",3
2017,658400,259000,4123,"Windisch",8100,"Schweiz",24
2017,654100,259400,4124,"Bözberg",8100,"Schweiz",3
2017,653100,255300,4125,"Schinznach",8100,"Schweiz",7
2017,657800,235300,4131,"Beinwil am See",8100,"Schweiz",8
2017,657300,238000,4132,"Birrwil",8100,"Schweiz",1
2017,656200,231800,4133,"Burg (AG)",8100,"Schweiz",1
2017,654300,241400,4134,"Dürrenäsch",8100,"Schweiz",2
2017,653400,235800,4135,"Gontenschwil",8100,"Schweiz",7
2017,645200,241400,4136,"Holziken",8100,"Schweiz",3
2017,655300,236000,4137,"Leimbach (AG)",8100,"Schweiz",1
2017,655600,240000,4138,"Leutwil",8100,"Schweiz",1
2017,656700,232700,4139,"Menziken",8100,"Schweiz",401
2017,651500,238900,4140,"Oberkulm",8100,"Schweiz",6
2017,656300,233900,4141,"Reinach (AG)",8100,"Schweiz",27
2017,649100,238000,4142,"Schlossrued",8100,"Schweiz",3
2017,650600,234900,4143,"Schmiedrued",8100,"Schweiz",11
2017,646300,239500,4144,"Schöftland",8100,"Schweiz",18
2017,651300,242200,4145,"Teufenthal (AG)",8100,"Schweiz",5
2017,651200,240100,4146,"Unterkulm",8100,"Schweiz",7
2017,653800,237400,4147,"Zetzwil",8100,"Schweiz",3
2017,641500,264700,4161,"Eiken",8100,"Schweiz",5
2017,643900,262000,4163,"Frick",8100,"Schweiz",10
2017,652400,266000,4164,"Gansingen",8100,"Schweiz",7
2017,642500,260900,4165,"Gipf-Oberfrick",8100,"Schweiz",5
2017,646300,258100,4166,"Herznach",8100,"Schweiz",5
2017,647000,261200,4167,"Hornussen",8100,"Schweiz",3
2017,645600,265600,4169,"Kaisten",8100,"Schweiz",11
2017,646800,267900,4170,"Laufenburg",8100,"Schweiz",184
2017,639400,265400,4172,"Münchwilen (AG)",8100,"Schweiz",3
2017,642800,255500,4173,"Oberhof",8100,"Schweiz",3
2017,643500,263300,4175,"Oeschgen",8100,"Schweiz",3
2017,653100,270800,4176,"Schwaderloch",8100,"Schweiz",2
2017,641400,267100,4177,"Sisseln",8100,"Schweiz",2
2017,646000,259500,4179,"Ueken",8100,"Schweiz",1
2017,640400,258900,4181,"Wittnau",8100,"Schweiz",3
2017,642200,256900,4182,"Wölflinswil",8100,"Schweiz",5
2017,648700,258500,4183,"Zeihen",8100,"Schweiz",10
2017,653700,268000,4184,"Mettauertal",8100,"Schweiz",5
2017,658100,246800,4191,"Ammerswil",8100,"Schweiz",2
2017,656500,240800,4192,"Boniswil",8100,"Schweiz",3
2017,658700,252300,4193,"Brunegg",8100,"Schweiz",2
2017,659600,246200,4194,"Dintikon",8100,"Schweiz",9
2017,656600,244600,4195,"Egliswil",8100,"Schweiz",5
2017,660800,238500,4196,"Fahrwangen",8100,"Schweiz",15
2017,655700,242300,4197,"Hallwil",8100,"Schweiz",5
2017,658800,248700,4198,"Hendschiken",8100,"Schweiz",1
2017,655100,253100,4199,"Holderbank (AG)",8100,"Schweiz",6
2017,651800,248700,4200,"Hunzenschwil",8100,"Schweiz",7
2017,655500,249000,4201,"Lenzburg",8100,"Schweiz",447
2017,659700,238500,4202,"Meisterschwanden",8100,"Schweiz",6
2017,656100,251900,4203,"Möriken-Wildegg",8100,"Schweiz",13
2017,655700,250300,4204,"Niederlenz",8100,"Schweiz",16
2017,658700,250300,4205,"Othmarsingen",8100,"Schweiz",14
2017,652000,250500,4206,"Rupperswil",8100,"Schweiz",10
2017,653200,247600,4207,"Schafisheim",8100,"Schweiz",9
2017,658000,241800,4208,"Seengen",8100,"Schweiz",6
2017,654500,244300,4209,"Seon",8100,"Schweiz",14
2017,654900,248200,4210,"Staufen",8100,"Schweiz",3
2017,669500,225200,4221,"Abtwil",8100,"Schweiz",4
2017,670000,237700,4222,"Aristau",8100,"Schweiz",8
2017,670200,229300,4223,"Auw",8100,"Schweiz",6
2017,668700,231500,4224,"Beinwil (Freiamt)",8100,"Schweiz",6
2017,668500,240600,4226,"Besenbüren",8100,"Schweiz",1
2017,662700,238100,4227,"Bettwil",8100,"Schweiz",7
2017,666100,239200,4228,"Boswil",8100,"Schweiz",8
2017,666900,240300,4229,"Bünzen",8100,"Schweiz",6
2017,666000,235700,4230,"Buttwil",8100,"Schweiz",5
2017,672300,222300,4231,"Dietwil",8100,"Schweiz",10
2017,664700,241000,4233,"Kallern",8100,"Schweiz",1
2017,670800,234800,4234,"Merenschwand",8100,"Schweiz",18
2017,672000,231400,4235,"Mühlau",8100,"Schweiz",3
2017,668400,236000,4236,"Muri (AG)",8100,"Schweiz",886
2017,672500,224300,4237,"Oberrüti",8100,"Schweiz",7
2017,669900,240800,4238,"Rottenschwil",8100,"Schweiz",4
2017,672400,227200,4239,"Sins",8100,"Schweiz",26
2017,665400,243000,4240,"Waltenschwil",8100,"Schweiz",8
2017,636600,262200,4251,"Hellikon",8100,"Schweiz",1
2017,628200,264100,4253,"Magden",8100,"Schweiz",1
2017,630600,267500,4254,"Möhlin",8100,"Schweiz",12
2017,636300,266200,4255,"Mumpf",8100,"Schweiz",4
2017,637600,264400,4256,"Obermumpf",8100,"Schweiz",2
2017,626900,267000,4258,"Rheinfelden",8100,"Schweiz",262
2017,638400,266000,4260,"Stein (AG)",8100,"Schweiz",3
2017,635000,267700,4261,"Wallbach",8100,"Schweiz",3
2017,637300,260900,4262,"Wegenstetten",8100,"Schweiz",2
2017,632500,265700,4263,"Zeiningen",8100,"Schweiz",3
2017,634900,241100,4271,"Aarburg",8100,"Schweiz",15
2017,642900,237300,4273,"Bottenwil",8100,"Schweiz",2
2017,638500,234300,4274,"Brittnau",8100,"Schweiz",13
2017,644100,242900,4276,"Kölliken",8100,"Schweiz",17
2017,647300,235500,4277,"Moosleerau",8100,"Schweiz",2
2017,630200,235300,4279,"Murgenthal",8100,"Schweiz",19
2017,636500,240700,4280,"Oftringen",8100,"Schweiz",20
2017,645900,233400,4281,"Reitnau",8100,"Schweiz",7
2017,633300,239500,4282,"Rothrist",8100,"Schweiz",149
2017,641200,241300,4283,"Safenwil",8100,"Schweiz",6
2017,645900,237100,4284,"Staffelbach",8100,"Schweiz",4
2017,637100,236500,4285,"Strengelbach",8100,"Schweiz",8
2017,644300,239700,4286,"Uerkheim",8100,"Schweiz",3
2017,634800,236000,4287,"Vordemwald",8100,"Schweiz",3
2017,638300,237700,4289,"Zofingen",8100,"Schweiz",456
2017,667300,267400,4302,"Böbikon",8100,"Schweiz",1
2017,660900,269100,4303,"Böttstein",8100,"Schweiz",4
2017,661700,269100,4304,"Döttingen",8100,"Schweiz",13
2017,664100,265500,4305,"Endingen",8100,"Schweiz",6
2017,672900,268400,4306,"Fisibach",8100,"Schweiz",1
2017,657500,273800,4307,"Full-Reuenthal",8100,"Schweiz",2
2017,673700,269100,4308,"Kaiserstuhl",8100,"Schweiz",5
2017,661400,270100,4309,"Klingnau",8100,"Schweiz",8
2017,659700,273200,4310,"Koblenz",8100,"Schweiz",11
2017,655400,271200,4311,"Leibstadt",8100,"Schweiz",6
2017,667100,263700,4312,"Lengnau (AG)",8100,"Schweiz",10
2017,658600,270200,4313,"Leuggern",8100,"Schweiz",329
2017,668800,268900,4314,"Mellikon",8100,"Schweiz",2
2017,666500,269200,4315,"Rekingen (AG)",8100,"Schweiz",2
2017,663100,272500,4316,"Rietheim",8100,"Schweiz",1
2017,670700,268700,4317,"Rümikon",8100,"Schweiz",2
2017,669700,263500,4318,"Schneisingen",8100,"Schweiz",7
2017,670900,266500,4319,"Siglistorf",8100,"Schweiz",1
2017,663800,268000,4320,"Tegerfelden",8100,"Schweiz",4
2017,669400,267900,4322,"Wislikofen",8100,"Schweiz",2
2017,664500,271000,4323,"Bad Zurzach",8100,"Schweiz",18
2017,750000,264300,4401,"Arbon",8100,"Schweiz",273
2017,741500,271200,4406,"Dozwil",8100,"Schweiz",2
2017,746000,267400,4411,"Egnach",8100,"Schweiz",24
2017,740000,269900,4416,"Hefenhofen",8100,"Schweiz",8
2017,752500,262400,4421,"Horn",8100,"Schweiz",5
2017,741300,273100,4426,"Kesswil",8100,"Schweiz",6
2017,747400,262800,4431,"Roggwil (TG)",8100,"Schweiz",11
2017,745900,270100,4436,"Romanshorn",8100,"Schweiz",234
2017,745400,269000,4441,"Salmsach",8100,"Schweiz",7
2017,739300,270100,4446,"Sommeri",8100,"Schweiz",5
2017,743100,272000,4451,"Uttwil",8100,"Schweiz",2
2017,740000,267700,4461,"Amriswil",8100,"Schweiz",51
2017,736000,261800,4471,"Bischofszell",8100,"Schweiz",32
2017,735100,267900,4476,"Erlen",8100,"Schweiz",17
2017,739000,261900,4486,"Hauptwil-Gottshaus",8100,"Schweiz",10
2017,734500,263600,4495,"Hohentannen",8100,"Schweiz",4
2017,732600,265500,4501,"Kradolf-Schönenberg",8100,"Schweiz",18
2017,731500,266800,4506,"Sulgen",8100,"Schweiz",28
2017,736400,263200,4511,"Zihlschlacht-Sitterdorf",8100,"Schweiz",14
2017,698300,280600,4536,"Basadingen-Schlattingen",8100,"Schweiz",8
2017,698500,282700,4545,"Diessenhofen",8100,"Schweiz",13
2017,695000,279700,4546,"Schlatt (TG)",8100,"Schweiz",10
2017,710800,260900,4551,"Aadorf",8100,"Schweiz",45
2017,713200,271000,4561,"Felben-Wellhausen",8100,"Schweiz",4
2017,709600,268400,4566,"Frauenfeld",8100,"Schweiz",1636
2017,706500,266200,4571,"Gachnang",8100,"Schweiz",13
2017,716000,270800,4590,"Hüttlingen",8100,"Schweiz",6
2017,712600,264300,4591,"Matzingen",8100,"Schweiz",10
2017,700000,273700,4601,"Neunforn",8100,"Schweiz",4
2017,714200,264800,4606,"Stettfurt",8100,"Schweiz",3
2017,716600,267800,4611,"Thundorf",8100,"Schweiz",9
2017,705200,273000,4616,"Uesslingen-Buch",8100,"Schweiz",4
2017,707900,271400,4621,"Warth-Weiningen",8100,"Schweiz",4
2017,736800,274800,4641,"Altnau",8100,"Schweiz",9
2017,732800,278000,4643,"Bottighofen",8100,"Schweiz",4
2017,723600,281300,4646,"Ermatingen",8100,"Schweiz",11
2017,739000,274200,4656,"Güttingen",8100,"Schweiz",3
2017,726100,273400,4666,"Kemmental",8100,"Schweiz",17
2017,730100,278800,4671,"Kreuzlingen",8100,"Schweiz",184
2017,736100,273000,4681,"Langrickenbach",8100,"Schweiz",8
2017,732000,275700,4683,"Lengwil",8100,"Schweiz",8
2017,734400,277000,4691,"Münsterlingen",8100,"Schweiz",1264
2017,727300,279600,4696,"Tägerwilen",8100,"Schweiz",8
2017,724500,277300,4701,"Wäldi",8100,"Schweiz",6
2017,719900,265300,4711,"Affeltrangen",8100,"Schweiz",10
2017,719600,261900,4716,"Bettwiesen",8100,"Schweiz",2
2017,713100,256900,4721,"Bichelsee-Balterswil",8100,"Schweiz",15
2017,723100,262600,4723,"Braunau",8100,"Schweiz",6
2017,715500,258300,4724,"Eschlikon",8100,"Schweiz",8
2017,715500,252600,4726,"Fischingen",8100,"Schweiz",19
2017,715700,264700,4741,"Lommis",8100,"Schweiz",6
2017,717500,259800,4746,"Münchwilen (TG)",8100,"Schweiz",14
2017,721600,256600,4751,"Rickenbach (TG)",8100,"Schweiz",15
2017,728200,264200,4756,"Schönholzerswilen",8100,"Schweiz",14
2017,718800,256600,4761,"Sirnach",8100,"Schweiz",47
2017,720100,264000,4776,"Tobel-Tägerschen",8100,"Schweiz",5
2017,714100,261700,4781,"Wängi",8100,"Schweiz",27
2017,720300,256900,4786,"Wilen (TG)",8100,"Schweiz",10
2017,725700,262000,4791,"Wuppenau",8100,"Schweiz",16
2017,718700,281300,4801,"Berlingen",8100,"Schweiz",3
2017,707800,278500,4806,"Eschenz",8100,"Schweiz",9
2017,710600,273700,4811,"Herdern",8100,"Schweiz",4
2017,717900,277100,4816,"Homburg",8100,"Schweiz",10
2017,707700,273900,4821,"Hüttwilen",8100,"Schweiz",8
2017,711000,278300,4826,"Mammern",8100,"Schweiz",6
2017,717600,273600,4831,"Müllheim",8100,"Schweiz",24
2017,714000,272800,4841,"Pfyn",8100,"Schweiz",14
2017,720500,277000,4846,"Raperswilen",8100,"Schweiz",3
2017,721700,281100,4851,"Salenstein",8100,"Schweiz",13
2017,715800,280400,4864,"Steckborn",8100,"Schweiz",18
2017,705300,279000,4871,"Wagenhausen",8100,"Schweiz",16
2017,721900,270100,4881,"Amlikon-Bissegg",8100,"Schweiz",7
2017,730000,271200,4891,"Berg (TG)",8100,"Schweiz",11
2017,732300,271600,4901,"Birwinken",8100,"Schweiz",12
2017,729000,268000,4911,"Bürglen (TG)",8100,"Schweiz",19
2017,723400,268800,4921,"Bussnang",8100,"Schweiz",9
2017,722600,272600,4941,"Märstetten",8100,"Schweiz",6
2017,725700,269800,4946,"Weinfelden",8100,"Schweiz",58
2017,719700,273100,4951,"Wigoltingen",8100,"Schweiz",13
2017,722400,116800,5002,"Bellinzona",8100,"Schweiz",388
2017,716700,112200,5003,"Cadenazzo",8100,"Schweiz",1
2017,719600,109800,5009,"Isone",8100,"Schweiz",3
2017,725500,121200,5010,"Lumino",8100,"Schweiz",1
2017,714600,146700,5048,"Acquarossa",8100,"Schweiz",8
2017,715200,154200,5049,"Blenio",8100,"Schweiz",1
2017,689800,153700,5061,"Airolo",8100,"Schweiz",6
2017,682300,151100,5063,"Bedretto",8100,"Schweiz",1
2017,713400,137300,5064,"Bodio",8100,"Schweiz",1
2017,704600,148400,5072,"Faido",8100,"Schweiz",131
2017,710600,140000,5073,"Giornico",8100,"Schweiz",5
2017,702900,112400,5091,"Ascona",8100,"Schweiz",1
2017,704200,128200,5095,"Brione (Verzasca)",8100,"Schweiz",1
2017,706300,115600,5096,"Brione sopra Minusio",8100,"Schweiz",2
2017,698200,108300,5097,"Brissago",8100,"Schweiz",2
2017,708100,123900,5112,"Lavertezzo",8100,"Schweiz",1
2017,704700,113800,5113,"Locarno",8100,"Schweiz",830
2017,702200,113500,5115,"Losone",8100,"Schweiz",2
2017,706300,115000,5118,"Minusio",8100,"Schweiz",5
2017,705600,114500,5120,"Muralto",8100,"Schweiz",54
2017,705200,115200,5121,"Orselina",8100,"Schweiz",3
2017,699500,111100,5125,"Ronco sopra Ascona",8100,"Schweiz",1
2017,708800,115300,5131,"Tenero-Contra",8100,"Schweiz",1
2017,687900,117600,5136,"Onsernone",8100,"Schweiz",6
2017,720100,91000,5144,"Arogno",8100,"Schweiz",1
2017,714500,101000,5148,"Bedano",8100,"Schweiz",1
2017,708700,95500,5149,"Bedigliora",8100,"Schweiz",1
