,Addresse,Lat,Lng,Name,Rating
1110,"Salita alla Chiesa 3, 6500 Bellinzona, Switzerland",46.19539630000001,9.0326423,Ristorante Montebello,4.5
1111,"Via Bellinzona 5, 6512 Giubiasco, Switzerland",46.1734221,9.0104227,Ristorante Sole,4.1
1113,"St. Gallerstrasse 87, 9200 Gossau, Switzerland",47.416932,9.2529807,Ristorante-Pizzeria La Dolce Vita,4.4
1114,"Hotel Gossau zum alten Bahnhof, Herisauerstrasse 32, 9200 Gossau, Switzerland",47.4139709,9.2488602,Pizza Santoro GmbH,4.8
1115,"Andwilerstrasse 2B, 9200 Gossau, Switzerland",47.4159173,9.2674297,Royal Grill,4.5
1116,"Bischofszellerstrasse 13, 9200 Gossau, Switzerland",47.4163655,9.2454156,Hotel Landhaus,4.0
1119,"Bahnhofstrasse 15, 8952 Schlieren, Switzerland",47.3988536,8.4479641,Pizzeria Corona,4.1
1120,"Brandstrasse 37, 8952 Schlieren, Switzerland",47.4008025,8.4421056,Pizza e Pasta La Qualita,4.6
1121,"Bodenstrasse 15, 8800 Thalwil, Switzerland",47.2888893,8.551530399999999,Spizzico Brand 1 G. + L. Riillo,5.0
1122,"Gotthardstrasse 36, 8800 Thalwil, Switzerland",47.2966158,8.5631369,Chrottebach,4.0
1124,"Gewerbestrasse 22, 8800 Thalwil, Switzerland",47.28623,8.56643,Pizza Bella e Buona,4.1
1125,"Mühlebachstrasse 39, 8800 Thalwil, Switzerland",47.2928568,8.566289099999999,Pizzeria Da Franco,4.3
1126,"Bahnhofstrasse 29, 8800 Thalwil, Switzerland",47.2983387,8.562361899999999,Restaurant Weingarten,4.5
1127,"Seestrasse 100, 8800 Thalwil, Switzerland",47.294002,8.570127,Portofino Seerestaurant,4.0
1128,"Bahnhofstrasse 29, 8703 Erlenbach, Switzerland",47.3056267,8.5911026,Sinfonia,4.8
1129,"Gotthardstrasse 55, 8800 Thalwil, Switzerland",47.29787,8.561434,Pizzeria Pipponi,4.4
1130,"Seestrasse 247, 8704 Herrliberg, Switzerland",47.28364999999999,8.61009,Restaurant il Faro Herrliberg,4.0
1131,"Dorfstrasse 53, 8800 Thalwil, Switzerland",47.2879863,8.5636671,Luna,4.6
1133,"Dorfstrasse 41, 8800 Thalwil, Switzerland",47.2884687,8.5652048,Speis und Trank,5.0
1134,"Farbsteig 17, 8800 Thalwil, Switzerland",47.2939347,8.5673696,Restaurant Höfli,4.6
1135,"Bahnhofstrasse 2, 8700 Küsnacht, Switzerland",47.31877799999999,8.5801347,Rosa dei Venti,3.9
1137,"General-Wille-Strasse 108, 8706 Meilen, Switzerland",47.2784352,8.6160009,Osteria Serra,4.2
1138,"Dorfstrasse 38, 8800 Thalwil, Switzerland",47.2887128,8.5650778,Restaurant zum Grundstein,4.5
1139,"Gotthardstrasse 11, 8800 Thalwil, Switzerland",47.29423999999999,8.56477,ComViet,4.7
1141,"Schulhausstrasse 37, 8703 Erlenbach, Switzerland",47.3027869,8.5936481,Fiorello,4.4
1146,"Hinterdorfstrasse 46, 8753 Mollis, Switzerland",47.0982764,9.0745597,Pizzeria Raben,4.4
1147,"Alte Bahnhofstrasse 6, 8752 Näfels, Switzerland",47.0989584,9.0664734,Hotel-Restaurant National,4.1
1148,"Bahnhofstrasse 11, 8752 Näfels, Switzerland",47.0996484,9.0651522,Café-Konditorei Müller AG,4.4
1149,"Hirschenpl. 1, 8867 Niederurnen, Switzerland",47.1266756,9.054991099999999,Pizzakurier Krone,4.3
1150,"Autschachen 49, 8752 Näfels, Switzerland",47.1018662,9.0701456,Restaurant Eisenbahn Kern,4.2
1151,"Oberdorf 67, 8752 Näfels, Switzerland",47.0942294,9.0608492,Pizzaria Mamma Mia,3.4
1152,"Oberurnerstrasse 14, 8752 Näfels, Switzerland",47.108012,9.065244,Sportzentrum linth-arena sgu,4.1
1153,"Landstrasse 26, 8754 Netstal, Switzerland",47.0637584,9.0551173,Restaurant Bären Netstal,4.5
1154,"Centro 6, 8754 Netstal, Switzerland",47.0689856,9.056417699999999,Ristorante Tris,4.0
1155,"Bahnhofstrasse 2, 8753 Mollis, Switzerland",47.094246,9.075236,Hotel-Restaurant Löwen,4.4
1156,"Landstrasse 4, 8868 Oberurnen, Switzerland",47.1186237,9.0589523,Restaurant Pizzeria Alpenrose,4.5
1157,"Vorderdorfstrasse 36, 8753 Mollis, Switzerland",47.09008470000001,9.0742657,Restaurant Bären,4.6
1158,"Kerenzerstrasse, 8753 Mollis, Switzerland",47.0958083,9.0777211,Gasthaus Waid,4.5
1159,"Oberseetal, 8752 Näfels, Switzerland",47.0913864,9.0338235,Restaurant Aeschen,4.9
1160,"Molliserstrasse, 8753 Mollis, Switzerland",47.0775175,9.0655378,Restaurant Aviatico,4.2
1161,"8867 Niederurnen, Switzerland",47.1276489,9.0520135,Schlössli Niederurnen,4.1
1162,"Lutzertstrasse 38, 4132 Muttenz, Switzerland",47.533893,7.632793999999999,Restaurant & Pizzeria Cuor D’Oro Muttenz,4.5
1165,"Hauptstrasse 21, 4132 Muttenz, Switzerland",47.5239241,7.6454381,Osteria La Botte,4.4
1166,"Hauptstraße 20, 79639 Grenzach-Wyhlen, Germany",47.5418522,7.6631786,Bella Italia,4.4
1167,"Rössligasse 1, 4132 Muttenz, Switzerland",47.5254604,7.6473687,VICINO restaurant I bar I bowling,4.5
1168,"Feldstrasse 2, 8105 Regensdorf, Switzerland",47.4372705,8.474592099999999,Valentina Pasta e Pizza Regensdorf,3.9
1169,"Im Zentrum 2, 8105 Regensdorf, Switzerland",47.43104049999999,8.4681988,Ciao,4.0
1170,"Wehntalerstrasse 290, 8106 Adlikon b. Regensdorf, Switzerland",47.448195,8.466842999999999,Pizzeria Il Palazzetto,3.8
1171,"Roosstrasse 40, 8105 Regensdorf, Switzerland",47.431366,8.471746999999999,Hot Wok,4.4
1172,"Glatttalstrasse 182, 8153 Rümlang, Switzerland",47.45132210000001,8.529009,Sorriso,4.4
1173,"Oberdorfstrasse 1, 8153 Rümlang, Switzerland",47.4527024,8.5298904,Romantica,4.4
1176,"Bahnhofstrasse 64, 8154 Oberglatt, Switzerland",47.47092079999999,8.5108974,Mediterraneo-Bahnhof,4.3
1178,"Badenerstrasse 663, 8048 Zürich, Switzerland",47.3872544,8.4876144,Ristorante La Taverna,4.5
1179,"Regensdorf, Im Zentrum 2, 8105 Zürich, Switzerland",47.4310008,8.4679564,Mövenpick,3.9
1180,"Zürcherstrasse 106, 8102 Oberengstringen, Switzerland",47.4082905,8.4653148,Okay Italia,4.2
1182,"Wehntalerstrasse 202, 8105 Regensdorf, Switzerland",47.4445456,8.4669699,Furtbächli,4.6
1185,"Pfingstweidstrasse 102b, 8005 Zürich, Switzerland",47.3907684,8.509088199999999,Take Away Italy,4.8
1187,"Schaffhauserstrasse 353, 8050 Zürich, Switzerland",47.409726,8.546046,Tschingg,4.2
1192,"Watterstrasse 151, 8105 Regensdorf, Switzerland",47.4348889,8.471318,Thai Playa,4.3
1193,"Althardstrasse 190, 8105 Regensdorf, Switzerland",47.44264,8.46608,Feedy's,4.4
1195,"Ohmstrasse 21, 8050 Zürich, Switzerland",47.411251,8.545456699999999,Salt & Pepper,3.8
1196,"Badenerstrasse 558, 8048 Zürich, Switzerland",47.384267,8.4978435,Pizza Züri,4.4
1198,"Schaffhauserstrasse 113, 8057 Zürich, Switzerland",47.3958005,8.5399463,Pizzeria da Amici,4.0
1200,"Sihlfeldstrasse 45, 8003 Zürich, Switzerland",47.3744927,8.5168476,Santo,4.6
1201,"Watterstrasse 9, 8105 Regensdorf, Switzerland",47.4301103,8.465391,Hirschen,4.1
1204,"Watterstrasse 101, 8105 Regensdorf, Switzerland",47.43384100000001,8.4683669,Franco's Pizzaservice Regensdorf,4.2
1209,"Hönggerstrasse 72, 8105 Regensdorf, Switzerland",47.4289295,8.4676879,Barnabas,4.3
1210,"Affolternstrasse 18, 8105 Regensdorf, Switzerland",47.429513,8.4647778,Buddha Bar,4.5
1211,"Im Zentrum, 8105 Regensdorf, Switzerland",47.4312394,8.4685724,Hang Cheng,3.8
1214,"Watterstrasse 185c, 8105 Regensdorf, Switzerland",47.4358022,8.4730286,Restaurant Röstihuus Hardegg,3.9
1215,"Hardstrasse 259, 8005 Zürich, Switzerland",47.3887586,8.519872,Più Schiffbau,4.3
1216,"Am Wasser 55, 8049 Zürich, Switzerland",47.3953759,8.5054467,Turbinenhaus,3.9
1219,"Büelstrasse 1, 8106 Adlikon bei Regensdorf, Switzerland",47.446986,8.4662469,Restaurant Eckstein,4.3
1221,"c/o Thessoni classic, Eichwatt 19, 8105 Regensdorf, Switzerland",47.43874599999999,8.4764024,tonWERK 800° Steak & Hummerrestaurant,4.5
1223,"Pumpwerkstrasse 54, 8105 Regensdorf, Switzerland",47.445806,8.463535,Burger King,4.1
1225,"Weinbergstrasse 117, 8006 Zürich, Switzerland",47.3864808,8.5414691,Corallo,4.5
1226,"Baumgasse 10, 8005 Zürich, Switzerland",47.3821778,8.535824,Il Ristorantino,4.0
1228,"Place Centrale 7, 1870 Monthey, Switzerland",46.2514633,6.9474873,Restaurant La Nonna,3.9
1229,"Rue du Pont 2, 1870 Monthey, Switzerland",46.2511588,6.947155599999999,Pizzeria Capri Sarl,4.4
1230,"Avenue de l'Industrie 47 A, 1870 Monthey, Switzerland",46.253389,6.957373,"Pizzeria du Préville, Kelmendi",4.6
1231,"Rue de Venise 12, 1870 Monthey, Switzerland",46.2503742,6.9487632,Café Restaurant Pizzeria Bellini,4.1
1232,"Avenue du Crochetan 5, 1870 Monthey, Switzerland",46.2535638,6.9479197,Restaurant de l'AOMC,4.2
1233,"Route de Pre-Berard 1, 1870 Monthey, Switzerland",46.246053,6.966404,Restaurant Les Ilettes,4.5
1234,"Rue du Bourg-aux-Favre 4, 1870 Monthey, Switzerland",46.2521014,6.946297599999999,Mediterraneo,4.4
1235,"Aarburgerstrasse 6, 4600 Olten, Switzerland",47.3487698,7.9058302,Ristorante Lungomare,4.2
1236,"Klosterpl. 19, 4600 Olten, Switzerland",47.3502825,7.903598199999998,Trattoria da Enzo,4.6
1237,"Martin Disteli-Strasse 2, 4600 Olten, Switzerland",47.351136,7.908382,Restaurant La Carbonara,4.1
1238,"Baslerstrasse 15, 4600 Olten, Switzerland",47.3511184,7.902365000000001,Ristorante Olivo Olten,4.2
1239,"Mühletalweg 12, 4600 Olten, Switzerland",47.3445747,7.918551600000001,Restaurant Mühletal,4.3
1240,"Frohburgstrasse 30, 4600 Olten, Switzerland",47.3522536,7.9027874,Pizzeria Arlecchino,4.2
1241,"Landhausstrasse 17, 4663 Aarburg, Switzerland",47.3190295,7.8986928,La Perla Restaurant,4.4
1242,"Riggenbachstrasse 10, 4600 Olten, Switzerland",47.3470303,7.9094341,pure Restaurant,4.1
1243,"Hammerallee 25, 4600 Olten, Switzerland",47.3490439,7.898451,Pizzeria Gäubahn Bruno von Rohr,4.5
1244,"Klosterpl. 17, 4600 Olten, Switzerland",47.350342,7.903710999999999,National da Sergio,4.6
1245,"Rue d'Oche 10, 1920 Martigny, Switzerland",46.0972182,7.072273999999999,Le Bistrot d'Italie,4.3
1246,"Rue de la Bâtiaz 22, 1920 Martigny, Switzerland",46.1060747,7.070784799999999,Trattoria Casa Nostra,4.8
1247,"Rue d'Octodure 25, 1920 Martigny, Switzerland",46.098834,7.075159999999999,Pizzeria d'Octodure,4.4
1248,"Rue du Bourg 2, 1920 Martigny, Switzerland",46.091486,7.0651648,La cantina del borgo,0.0
1249,"Rue du Levant 145, 1920 Martigny, Switzerland",46.10279209999999,7.089656799999999,Café Restaurant La Randonnée,4.4
1250,"Rue du Simplon 28, 1920 Martigny, Switzerland",46.1033856,7.0795848,Chez Don Pasquale - Restaurant Pizzeria Cuisine Italienne,5.0
1251,"Place Saint-Michel 6, 1920 Martigny, Switzerland",46.0890201,7.0606993,Pizzeria La Botte,4.3
1252,"Rue des Finettes 45, 1920 Martigny, Switzerland",46.1063486,7.0873696,Migros magasin M - Brico-Loisirs Martigny,4.7
1253,"1, Avenue du Grand-Saint-Bernard, 1920 Martigny, Switzerland",46.1007093,7.0719878,Restaurant Lion d'Or,4.4
1254,"Rue d'Octodure 25, 1920 Martigny, Switzerland",46.0988344,7.0751596,Pizzeria Restaurant d'Octodure,4.3
1255,"Giebeleichstrasse 9, 8152 Opfikon, Switzerland",47.4299916,8.5613858,Mamma Mia,4.2
1256,"Thurgauerstrasse 117, 8152 Opfikon, Switzerland",47.4237268,8.5585446,al Dente,4.2
1257,"Dufaux-Strasse 1, 8152 Opfikon, Switzerland",47.422942,8.559118999999999,L'Unico,4.1
1258,"Flughofstrasse 47, 8152 Glattbrugg, Switzerland",47.438897,8.563107,Pizzeria La Piazza,3.9
1259,"Schaffhauserstrasse 55, 8152 Glattbrugg, Switzerland",47.4304981,8.5607727,Café Cameleon,3.9
1260,"Schaffhauserstrasse 54, 8152 Glattbrugg, Switzerland",47.43011509999999,8.5608547,Da Fabio,4.4
1262,"Europa-Strasse 19a, 8152 Opfikon, Switzerland",47.4338425,8.5614452,Moma,4.2
1263,"Dufaux-Strasse 1, 8152 Opfikon, Switzerland",47.42282489999999,8.5590945,Kameha Grand Zürich,4.4
1266,"Dennikofenweg 122, 3072 Ostermundigen, Switzerland",46.947437,7.490582,Pizzeria Presto,4.0
1267,"Bernstrasse 53, 3072 Ostermundigen, Switzerland",46.95739709999999,7.485796499999999,Ristorante Beaulieu GmbH,4.6
1268,"Avenue du Château 6, 3960 Sierre, Switzerland",46.2939647,7.5338016,Trattoria della Piazza Sàrl,4.1
1269,"Avenue du Rothorn 2, 3960 Sierre, Switzerland",46.2941666,7.532651700000001,Restaurant Le Bourgeois,3.8
1270,"20, Route des Lacs, 3960 Sierre, Switzerland",46.2901064,7.536446799999999,Café Restaurant du Petit Lac,4.5
1272,"Wulfenia Platz 1, 9620 Hermagor, Austria",46.626565,13.37165,"Restaurant - ""Mari e Monti"" da Emanuela",4.3
1273,"Rue du Bourg 45, 3960 Sierre, Switzerland",46.29383989999999,7.536142,Restaurant-Pizzeria Les Arcades,4.5
1274,"Chemin du Grand Lac 8, 3960 Sierre, Switzerland",46.2859897,7.5403404,Bella Italia,4.1
1276,"Dorf 13, 6167 Neustift im Stubaital, Austria",47.1108263,11.3062906,BOTTEGA No. 13,4.6
1277,"Rue de Ancien Cimetière 2, 3960 Sierre, Switzerland",46.2945624,7.532626400000001,Pizzeria Trattoria Gelateria Carbonia,4.3
1279,"Rue Sainte-Catherine 4, 3960 Sierre, Switzerland",46.294202,7.521244999999999,Château de Villa,4.6
1280,"Promenade 50, 7270 Davos, Switzerland",46.7951959,9.8214163,Damoro Restaurant Morosani Schweizerhof,4.5
1282,"Rue Centrale 4, 3960 Sierre, Switzerland",46.29353,7.532947,Crêperie Central Avenue,4.3
1283,"Hauptstraße 439, 6290 Mayrhofen, Austria",47.1663504,11.8628472,Restaurant-Pizzeria Manni,3.8
1284,"90 Rue du Lyret, 74400 Chamonix-Mont-Blanc, France",45.9218912,6.869484,Casa Valerio,4.3
1285,"Vicolo Alessandro Volta, Vicolo Chiesa, 3, 37010 Torri del Benaco VR, Italy",45.61018,10.68657,Pizzeria El Trincero',4.6
1286,"Ferienart, Dorfweg 1, 3906 Saas-Fee, Switzerland",46.1082741,7.926746199999999,Restaurant Del Ponte,3.8
1287,"Rue du Pas-de-l'Ours 6, 3963 Lens, Switzerland",46.3075713,7.467323099999999,"Pizzeria Ristorante Molino, Crans-Montana",4.2
1288,"Bahnhofstrasse 52, 3920 Zermatt, Switzerland",46.02149,7.746690999999999,Pizzeria Ristorante Molino,4.0
1289,"Via Prato alla Drava, 1, 39038 Prato alla Drava, San Candido BZ, Italy",46.739783,12.367854,Pizzeria Tempele,4.6
1290,"Chemin du Grand Lac 8, 3960 Sierre, Switzerland",46.2859291,7.540306,Auberge des Collines,4.1
1291,"Avenue du Général Guisan 19, 3960 Sierre-Siders, Switzerland",46.2919017,7.530272999999998,Hotel Casino,3.4
1292,"Chemin du Grand Lac 4, 3960 Sierre, Switzerland",46.2895262,7.5413539,Hôtel la Grotte,4.2
1293,"Parking du Forum, Avenue du Rothorn 9B, 3960 Sierre, Switzerland",46.2934475,7.5319756,Terra Brasil Churrascaria,4.6
1294,"Rue de Borzuat 1, 3960 Sierre, Switzerland",46.294469,7.5368309,Vache et Moi,4.5
1295,"Lofererstraße 22, 6322 Kirchbichl, Austria",47.49433699999999,12.0892906,Gusto Italiano,4.6
1296,"10 Place Massena, 06000 Nice, France",43.6966619,7.2712177,Attimi,4.2
1297,"Bozner Pl. 6, 6020 Innsbruck, Austria",47.2644947,11.3978354,Die Pizzerei,4.4
1298,"Rue des Iris, 98000 Monaco",43.7409097,7.4252444,Il Terrazzino,4.4
1299,"Ritterquai 3, 4500 Solothurn, Switzerland",47.207296,7.539719900000001,Cantinetta Bindella Solothurn,4.2
1300,"Adlergasse 1, 4500 Solothurn, Switzerland",47.2046007,7.536151200000001,Trattoria Napoli GmbH,4.4
1301,"Goldgasse 15, 4500 Solothurn, Switzerland",47.2073247,7.5374502,da Daniele,4.2
1302,"Gerberngasse 5, 4500 Solothurn, Switzerland",47.2064028,7.5359143,Zur Grünen Ecke,4.4
1303,"Berntorstrasse 6, 4500 Solothurn, Switzerland",47.2049066,7.536033,Ristorante II Ponte del Sole,4.4
1304,"Fabrikstrasse 4, 4500 Solothurn, Switzerland",47.2118469,7.525683700000001,Trattoria Al Solito Posto,4.8
1305,"Glutz-Blotzheim-Strasse 1, 4500 Solothurn, Switzerland",47.20165799999999,7.528953,Ristorante Pizzeria Casablanca,4.1
1306,"Wengistrasse 4, 4500 Solothurn, Switzerland",47.20662890000001,7.5341499,Pizzeria Trattoria Maria,2.3
1307,"Friedhofpl. 14, 4500 Solothurn, Switzerland",47.2072543,7.5357924,Egge14,4.1
1308,"Gerberngasse 9, 4500 Solothurn, Switzerland",47.2065498,7.5359308,Restaurant Wengihaus,4.4
1309,"Landhausquai 17, 4500 Solothurn, Switzerland",47.2064017,7.5366215,Aarebar Solothurn,4.5
1310,"Baselstrasse 47, 4500 Solothurn, Switzerland",47.212153,7.545024799999999,Restaurant Pizzeria Sternen,4.3
1311,"Solothurnstrasse 139, 2540 Grenchen, Switzerland",47.1945858,7.408180199999999,Spaghetteria Pizzeria Pomodoro,4.3
1312,"Flughafenstrasse 30 c/o Bocciahalle, 2540 Grenchen, Switzerland",47.183922,7.408059000000001,"Restaurant Il Grottino, Grenchen",4.7
1313,"Rue de Monruz 21, 2000 Neuchâtel, Switzerland",47.0048598,6.9614774,"Restaurant-Pizzeria, Tony's Bar, Palumbi",4.1
1314,"Route de Fontaines 1, 2052 Fontainemelon, Switzerland",47.055909,6.890059,Restaurant Pizzeria de l'Union Fontainemelon,4.0
1315,"Rue de l'Evole 4, 2000 Neuchâtel, Switzerland",46.9905412,6.9236323,Il Grotto,4.3
1316,"Rue de la Pierre-à-Mazel 10, 2000 Neuchâtel, Switzerland",46.9955785,6.9437877,Piazza,3.5
1317,"Rue Saint-Maurice 13, 2525 Le Landeron, Switzerland",47.0525019,7.064831,Pizzeria-Restaurant Antica Roma,4.1
1318,"Rue des Moulins 31, 2000 Neuchâtel, Switzerland",46.9927047,6.927884499999999,Antica Gelateria Fiorentina,4.7
1319,"Rue du Tertre 32, 2000 Neuchâtel, Switzerland",46.9945641,6.9308678,Cercle de la Colonia Libera Italiana di Neuchâtel,4.1
1320,"Rue du Seyon 27, 2000 Neuchâtel, Switzerland",46.993359,6.9274577,"Restaurant, Pizzeria 'Au Feu de Bois', Josephine Langone",3.7
1323,"Rue de la Côte 68, 2000 Neuchâtel, Switzerland",46.9946886,6.9241635,Quick Pizzas Rizvic Sàrl,4.2
1324,"La Corbatière 182, 2314 La Sagne NE, Switzerland",47.0664227,6.8345368,Restaurant La Bonne Auberge,4.3
1326,"Avenue de la Gare 1, 2000 Neuchâtel, Switzerland",46.993088,6.930130999999999,Le PamBar,4.3
1327,"Grand-Rue 19, 2046 Fontaines, Switzerland",47.0438951,6.9003893,Restaurant Le Manoir de la Poste,4.4
1328,"Rue de Flandres 1, 2000 Neuchâtel, Switzerland",46.990333,6.929008,Cercle National,3.7
1329,"Rue de l'Ecluse 32, 2000 Neuchâtel, Switzerland",46.9927331,6.9257249,Restaurant Pizzeria La Gondola,3.8
1330,"Rue Léo-Châtelain 11, 2063 Fenin-Vilars-Saules, Switzerland",47.02564080000001,6.922137999999999,Auberge du Chasseur - Maria & Sonny Sàrl,4.4
1331,"Rue de l'Eglise 4, 2063 Engollon, Switzerland",47.0386561,6.9230341,Terre Ô Fées,4.5
1332,"Rue de l'Aurore 6, 2053 Cernier, Switzerland",47.05864099999999,6.9090579,Restaurant d'Evologia La Terrassiette,3.5
1333,"Grand'Rue 24, 2056 Dombresson, Switzerland",47.071821,6.957933,Michel Stangl,4.3
1335,"Grand'Rue 9, 2034 Peseux NE, Switzerland",46.98694219999999,6.888210099999999,"Kebab du Village, Kaçan",4.5
1336,"F.-Soguel 2, 2053 Cernier, Switzerland",47.058803,6.9009896,La Delizia,4.4
1337,"Grand'Rue 10, 2034 Peseux NE, Switzerland",46.9868223,6.888478999999999,P&P,4.0
1338,"Rue du Réservoir 14, 2034 Peseux, Switzerland",46.99221259999999,6.8888441,Restaurant du Tennis de Peseux,4.3
1339,"Grand'Rue 13, 2036 Corcelles-Cormondrèche, Switzerland",46.9811491,6.8716697,Chez Ross,4.1
1340,"Rue du Bassin 10, 2000 Neuchâtel, Switzerland",46.99013370000001,6.9304111,Pizzeria Fleur-de-Lys,4.2
1341,"Rue du Château 16, 2013 Milvignes, Switzerland",46.966166,6.861408,Restaurant L'Etoile,4.2
1342,"Rue des Rochettes 10, 2017 Boudry, Switzerland",46.9484083,6.8369303,Colonia Libera Italiana,4.5
1343,"Rue de Neuchâtel 16, 2034 Peseux, Switzerland",46.988019,6.893339699999999,"Kiosque du Vignoble, Souchet J-M",4.6
1344,"Quai Robert-Comtesse 4, 2000 Neuchâtel, Switzerland",46.99389009999999,6.944440699999999,Café des Amis,4.0
1346,"Rue de la Croix-d'Or 9, 2068 Hauterive, Switzerland",47.0132663,6.9721106,Auberge d'Hauterive,4.7
1347,"Place des Halles 11, 2000 Neuchâtel, Switzerland",46.9906673,6.928725300000001,Trattoria du Soleil,4.1
1348,"Route de Grandson 2, 2017 Boudry, Switzerland",46.9489696,6.833831,auberge des vieux-toits,3.6
1349,"Fbg de l'Hôpital 31, 2000 Neuchâtel, Switzerland",46.9942853,6.9352323,Ananda Café Boutique,5.0
1351,"Centre commercial CAP 2000, Place de la Fontaine 4, 2034 Peseux NE, Switzerland",46.9864532,6.8894253,Bar-Pizzeria L'ilôt,3.7
1352,"Rue des Envers 38, 2400 Le Locle, Switzerland",47.0561309,6.7481013,Restaurant Le Frascati,4.0
1353,"Le Bourg 1, 2042 Valangin, Switzerland",47.0156921,6.906542399999999,Restaurant Sukhothai,4.5
1354,"Route de la Cotière 14, 2063 Vilars, Switzerland",47.0312387,6.926928699999999,Restaurant La Charrue SA,4.3
1355,"Place de la Fontaine 2, 2034 Peseux, Switzerland",46.98710250000001,6.8892223,Auberge du Grand Pin,4.1
1356,"Rue Auguste-Bachelin 1, 2074 Marin-Epagnier, Switzerland",47.00939049999999,6.999655499999999,"Pizzeria la Pergola ""chez Ross""",4.3
1357,"Fbg Ph.-Suchard 31, 2017 Boudry, Switzerland",46.955846,6.83149,Café du Pont,4.3
1358,"Rue du Manège 19, 2300 La Chaux-de-Fonds, Switzerland",47.100523,6.8325833,MÖ - Restaurant & Bar (CdF),4.3
1359,"Rue Fleury 1, 2000 Neuchâtel, Switzerland",46.9914725,6.9283671,Restaurant le Banneret,4.4
1360,"Centre sportif, 2068 Hauterive, Switzerland",47.016335,6.977022,Chez Calzette,3.9
1361,"Avenue des Champs-Montants 10A, 2074 Marin-Epagnier, Switzerland",47.0125752,6.999773999999999,Terzopiano ristorante,4.4
1362,"Rue du Temple 6, 2610 Saint-Imier, Switzerland",47.152916,6.9975788,"Restaurant du Nord, Cosimo et Martine Pisanello Münger",4.3
1363,"Chemin de la Plaine 11, 2013 Boudry, Switzerland",46.9594503,6.8640688,Restaurant Aux Ailes SARL,3.9
1364,"Fbg du Lac 14, 2000 Neuchâtel, Switzerland",46.9941688,6.9368664,Casino de la rotonde,3.9
1365,"Rue du Bassin 12, 2000 Neuchâtel, Switzerland",46.99004129999999,6.9305129,Fiorello Piadineria,4.5
1366,"Route de la Gare 36, 2012 Milvignes, Switzerland",46.978834,6.876456,Auberge du Siam,4.2
1367,"2300 La Chaux-de-Fonds, Switzerland",47.102182,6.8285179,Au Paradis Du Kebab,4.1
1368,"Im Städtchen 24, 3235 Erlach, Switzerland",47.0437153,7.097000299999999,Pizzeria Margherita,4.4
1369,"Route du Lac 20, 2017 Boudry, Switzerland",46.9488251,6.8708459,Café Restaurant Plage de Boudry,4.3
1370,"Rue Saint-Pierre 6, 1700 Fribourg, Switzerland",46.8035988,7.1548481,Vapiano,4.0
1371,"Rue de la Paix 69, 2300 La Chaux-de-Fonds, Switzerland",47.100612,6.822505,Brasserie la feuille de vigne,4.5
1372,"Avenue Léopold-Robert 61, 2300 La Chaux-de-Fonds, Switzerland",47.0999876,6.8255915,Brasserie Terminus,4.2
1377,"Bahnhofstrasse 23, 8307 Illnau-Effretikon, Switzerland",47.4263992,8.686317599999999,Tomate,3.9
1378,"Metzgergasse 1, 3400 Burgdorf, Switzerland",47.05749609999999,7.627950100000001,Restaurant Piazzetta,4.3
1379,"Tiergarten 1, 3400 Burgdorf, Switzerland",47.0624201,7.6161283,Pizzeria Salsa,4.5
1380,"Rütschelengasse 17, 3400 Burgdorf, Switzerland",47.0553451,7.627394499999999,Da Gino,4.3
1381,"Lyssachstrasse 80, 3400 Burgdorf, Switzerland",47.0597944,7.6132864,Restaurant National,4.4
1382,"Bahnhofstrasse 57, 3400 Burgdorf, Switzerland",47.0600325,7.6219006,Restaurant - Pizzeria Bernerhof,4.1
1383,"8, Metzgergasse, 3400 Burgdorf, Switzerland",47.05740489999999,7.6267184,Restaurant Serendib,4.7
1384,"Metzgergasse 12, 3400 Burgdorf, Switzerland",47.0572884,7.626507399999999,Gedult GmbH,4.8
1385,"Rütschelengasse 17, 3400 Burgdorf, Switzerland",47.0553451,7.627394499999999,Restaurant Chin-Chin,3.5
1386,"1 Solothurnstrasse, 3422 Kirchberg, Switzerland",47.0857582,7.584216199999999,Trattoria Giardino,4.5
1387,"Lyssachstrasse 23, 3400 Burgdorf, Switzerland",47.05902,7.621948000000001,Express Pizza Kurier,4.3
1388,"Seedammstrasse 3, 8808 Freienbach, Switzerland",47.2033539,8.789645,Ristorante PUNTO,4.7
1389,"Firststrasse 1, 8835 Feusisberg, Switzerland",47.1894559,8.7365462,Doppio Gusto - Italian Pizza & Restaurant,4.7
1390,"Dorfstrasse 10, 8835 Feusisberg, Switzerland",47.1846779,8.743039,Mauri's La Casa,4.4
1392,"Kantonsstrasse 85, 8807 Freienbach, Switzerland",47.2069122,8.7554103,Restaurant Pizzeria Angolino,3.8
1393,"Feusisgartenstrasse 21, 8835 Feusisberg, Switzerland",47.1870708,8.7556656,Restaurant Pizzeria Da Attilio,3.5
1398,"Marktgasse 21, 8640 Rapperswil-Jona, Switzerland",47.2261218,8.8149031,"San Marco - Ristorante, Pizzeria, Terrazza",3.8
1399,"Talstrasse 33, 8808 Freienbach, Switzerland",47.199747,8.796838,pizza bella,4.3
1400,"Churerstrasse 109, 8808 Freienbach, Switzerland",47.2019301,8.7871252,"Pizzeria Da Franco, Lancellotti Franco",4.4
1402,"Bahnhofstrasse 13, 8808 Freienbach, Switzerland",47.20265879999999,8.778145499999999,Capolinea Ristorante Bar & Mercato,4.2
