Unnamed: 0,Addresse,Lat,Lng,Name,Rating,Points,geometry
234,"Avenue de Tivoli 68, 1007 Lausanne, Switzerland",46.52108579999999,6.616756499999998,Restaurant La Molisana,4.2,POINT (6.616756499999998 46.52108579999999),POINT (6.616756499999998 46.52108579999999)
235,"Bahnhofpl. 12, 8400 Winterthur, Switzerland",47.5007963,8.725097300000002,Bindella,4.0,POINT (8.725097300000002 47.5007963),POINT (8.725097300000002 47.5007963)
236,"Oberer Graben 26, 8400 Winterthur, Switzerland",47.4991699,8.7314026,Spaghetti Factory Frohsinn,3.9,POINT (8.731402599999999 47.4991699),POINT (8.731402599999999 47.4991699)
237,"Marktgasse 45, 8400 Winterthur, Switzerland",47.499424,8.727779,Pizzeria Ristorante Molino,4.2,POINT (8.727779 47.499424),POINT (8.727779 47.499424)
238,"Stadthausstrasse 71, 8400 Winterthur, Switzerland",47.500134700000004,8.729137,Pizzeria La Pergola Restaurante,4.5,POINT (8.729137 47.5001347),POINT (8.729137 47.5001347)
239,"Wartstrasse 24, 8400 Winterthur, Switzerland",47.501301,8.721197,Ristorante Sottovoce,4.4,POINT (8.721197 47.501301),POINT (8.721197 47.501301)
240,"Metzggasse 11, 8400 Winterthur, Switzerland",47.4986905,8.7276081,Pulcinella,4.5,POINT (8.727608099999999 47.4986905),POINT (8.727608099999999 47.4986905)
241,"Archstrasse 12, 8400 Winterthur, Switzerland",47.4978722,8.7235248,Trattoria La Torre,4.2,POINT (8.7235248 47.4978722),POINT (8.7235248 47.4978722)
242,"Wülflingerstrasse 30, 8400 Winterthur, Switzerland",47.505073700000004,8.718438800000001,Buon Gusto Pizzeria & Pizzakurier,4.5,POINT (8.718438800000001 47.5050737),POINT (8.718438800000001 47.5050737)
243,"Steinberggasse 24, 8400 Winterthur, Switzerland",47.498399799999994,8.7288301,Insieme,4.4,POINT (8.7288301 47.49839979999999),POINT (8.7288301 47.49839979999999)
244,"Marktgasse 44, 8400 Winterthur, Switzerland",47.4997842,8.7287496,Cantinetta Bindella,4.3,POINT (8.7287496 47.4997842),POINT (8.7287496 47.4997842)
245,"Klosterstrasse 50, 8406 Winterthur, Switzerland",47.4879855,8.708968800000001,Ristorante Castello Winterthur,4.4,POINT (8.708968800000001 47.4879855),POINT (8.708968800000001 47.4879855)
246,"Tössfeldstrasse 30, 8406 Winterthur, Switzerland",47.49176749999999,8.7137048,Ristorante Caruso,4.6,POINT (8.7137048 47.49176749999999),POINT (8.7137048 47.49176749999999)
247,"Stadthausstrasse 12, 8400 Winterthur, Switzerland",47.500224200000005,8.726596500000001,Villa Duchessa,4.7,POINT (8.726596500000001 47.50022420000001),POINT (8.726596500000001 47.50022420000001)
248,"Brunngasse 35, 8400 Winterthur, Switzerland",47.50716370000001,8.725714199999999,San Remo,4.1,POINT (8.725714199999999 47.50716370000001),POINT (8.725714199999999 47.50716370000001)
249,"Scheideggstrasse 10, 8400 Winterthur, Switzerland",47.4917256,8.7501644,Restaurant Pizzeria Gutschick,4.3,POINT (8.750164399999999 47.4917256),POINT (8.750164399999999 47.4917256)
250,"Agnesstrasse 42, 8406 Winterthur, Switzerland",47.4917338,8.710849999999999,Pizzeria Cardinal,4.6,POINT (8.710849999999999 47.4917338),POINT (8.710849999999999 47.4917338)
251,"Ida-Sträuli-Strasse 95, 8404 Winterthur, Switzerland",47.5044802,8.763749599999999,Gerrys Bar,4.5,POINT (8.763749599999999 47.5044802),POINT (8.763749599999999 47.5044802)
252,"Scheideggstrasse 6, 8400 Winterthur, Switzerland",47.49144219999999,8.749874499999999,Gianni's Pizza-Kurier Winterthur,4.5,POINT (8.749874499999999 47.49144219999999),POINT (8.749874499999999 47.49144219999999)
253,"Agnesstrasse 5, 8406 Winterthur, Switzerland",47.49413079999999,8.714543899999999,Pizzeria Schwanen,4.3,POINT (8.714543899999999 47.49413079999999),POINT (8.714543899999999 47.49413079999999)
254,"Stadthausstrasse 121, 8400 Winterthur, Switzerland",47.4997584,8.726168399999999,Locanda Trivisano,4.6,POINT (8.726168399999999 47.4997584),POINT (8.726168399999999 47.4997584)
255,"Schaffhauserstrasse 56, 8400 Winterthur, Switzerland",47.51167330000001,8.7216829,Cherry Tomate,4.1,POINT (8.721682899999999 47.51167330000001),POINT (8.721682899999999 47.51167330000001)
256,"Industriestr 8, 8404 Winterthur, Switzerland",47.496185700000005,8.749579899999999,Angolo Pizza & Pasta,3.0,POINT (8.749579899999999 47.49618570000001),POINT (8.749579899999999 47.49618570000001)
257,"Tösstalstrasse 244, 8405 Winterthur, Switzerland",47.48411670000001,8.7596727,Pizzeria Sonne,4.0,POINT (8.759672699999999 47.48411670000001),POINT (8.759672699999999 47.48411670000001)
258,"Sonnenblickstrasse 1, 8404 Winterthur, Switzerland",47.5148229,8.7591745,Euro Pizza,4.7,POINT (8.7591745 47.5148229),POINT (8.7591745 47.5148229)
259,"Steinberggasse 51, 8400 Winterthur, Switzerland",47.498045,8.727813000000001,Don Camillo,4.5,POINT (8.727813000000001 47.498045),POINT (8.727813000000001 47.498045)
260,"St. Gallerstrasse 35, 8400 Winterthur, Switzerland",47.49830660000001,8.7371844,dieci Pizzakurier Winterthur,4.2,POINT (8.7371844 47.49830660000001),POINT (8.7371844 47.49830660000001)
