,ABB LTD,ADECCO,ALCON,AMS,CLARIANT,CS GROUP,GEBERIT,GIVAUDAN,JULIUS BAER,KUEHNE+NAGEL INT,LAFARGEHOLCIM,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SCHINDLER,SGS,SIKA,SONOVA,SWATCH GROUP,SWISS LIFE HOLDING,SWISS RE,SWISSCOM,TEMENOS,UBS GROUP,VIFOR,ZURICH INSURANCE
2017-07-28,22.67,73.0,,,22.51,15.13,457.700012,1913.0,54.099998,167.5,57.549999,,231.399994,81.699997,72.177803,618.5,81.900002,242.5,206.600006,2151.0,110.833,156.100006,382.799988,347.399994,92.800003,471.89999400000005,92.199997,16.9,103.0,293.0
2017-07-31,22.700001,73.800003,,,22.5,14.88,465.200012,1925.0,54.700001,168.399994,57.849998,,230.0,81.699997,72.840797,628.0,82.150002,244.899994,208.600006,2138.0,111.083,156.899994,383.899994,353.0,93.25,472.700012,93.5,16.82,103.300003,294.799988
2017-08-02,22.799999,74.400002,,,22.629998999999998,14.92,473.5,1973.0,55.549999,172.100006,58.0,,232.600006,82.25,73.1502,634.0,83.099998,246.5,211.5,2159.0,110.583,156.899994,392.0,361.600006,94.699997,477.60000599999995,92.0,16.92,102.800003,298.700012
2017-08-03,22.76,73.949997,,,22.51,14.96,475.60000599999995,1964.0,55.75,171.100006,58.400002,,230.30000299999998,82.599998,72.7966,637.0,84.349998,246.899994,211.100006,2169.0,112.25,159.300003,396.0,361.700012,94.949997,479.200012,91.650002,16.940001000000002,102.900002,298.600006
2017-08-04,22.75,74.449997,,,22.49,15.27,482.0,1980.0,55.5,171.899994,59.0,,228.5,83.25,73.017601,638.5,85.349998,248.0,215.0,2181.0,112.167,158.600006,398.700012,362.799988,92.050003,480.5,92.599998,17.059998999999998,103.400002,297.200012
2017-08-07,22.620001000000002,74.599998,,,22.74,15.27,483.39999400000005,1971.0,55.650002,171.5,59.5,,228.19999700000002,83.150002,72.531403,634.5,85.400002,247.399994,214.399994,2179.0,111.0,157.399994,396.100006,362.899994,91.900002,482.5,92.849998,16.959999,104.099998,298.100006
2017-08-08,22.790001,74.900002,,,22.690001000000002,15.22,481.89999400000005,1966.0,55.299999,172.0,59.650002,,227.19999700000002,83.25,72.885002,633.0,85.349998,247.19999700000002,212.80000299999998,2181.0,111.167,157.300003,393.700012,363.5,91.650002,482.5,92.650002,16.92,106.199997,297.299988
2017-08-09,22.35,74.150002,,,22.219998999999998,14.76,476.5,1944.0,53.900002,169.399994,58.650002,,224.899994,82.199997,71.558998,626.0,83.800003,244.899994,209.699997,2164.0,110.167,156.100006,382.799988,354.5,90.300003,479.700012,91.599998,16.66,104.300003,293.299988
2017-08-10,22.08,69.400002,,,21.799999,14.53,472.60000599999995,1928.0,53.400002,167.300003,58.049999,,223.0,81.650002,71.116997,619.5,83.25,243.0,207.399994,2149.0,109.333,152.800003,378.0,348.299988,88.650002,476.5,90.849998,16.549999,102.099998,292.100006
2017-08-11,21.98,69.050003,,,21.700001,14.34,469.5,1916.0,52.450001,166.699997,57.5,,222.30000299999998,80.849998,70.630798,616.0,82.599998,242.30000299999998,206.199997,2128.0,109.833,152.5,375.100006,345.600006,88.25,472.60000599999995,90.400002,16.379998999999998,98.75,289.200012
2017-08-14,22.290001,70.099998,,,22.15,14.63,479.700012,1940.0,54.299999,169.399994,58.150002,,224.80000299999998,82.400002,72.045197,627.0,84.150002,244.399994,209.100006,2154.0,111.917,154.600006,381.899994,350.899994,89.349998,481.60000599999995,92.300003,16.65,98.599998,294.0
2017-08-15,22.290001,70.099998,,,22.15,14.63,479.700012,1940.0,54.299999,169.399994,58.150002,,224.80000299999998,82.400002,72.045197,627.0,84.150002,244.399994,209.100006,2154.0,111.917,154.600006,381.899994,350.899994,89.349998,481.60000599999995,92.300003,16.65,98.599998,294.0
2017-08-16,22.48,71.199997,,,22.219998999999998,14.59,479.0,1954.0,54.700001,170.899994,58.5,,232.19999700000002,81.849998,72.443001,624.5,83.599998,245.100006,210.19999700000002,2169.0,111.917,153.699997,377.299988,350.399994,88.699997,478.700012,92.849998,16.610001,97.550003,296.200012
2017-08-17,22.48,71.199997,,,22.219998999999998,14.59,479.0,1954.0,54.700001,170.899994,58.5,,232.19999700000002,81.849998,72.443001,624.5,83.599998,245.100006,210.19999700000002,2169.0,111.917,153.699997,377.299988,350.399994,88.699997,478.700012,92.849998,16.610001,97.550003,296.200012
2017-08-18,21.940001000000002,70.25,,,22.1,14.38,446.5,1930.0,53.900002,168.600006,57.5,,229.100006,80.849998,70.542397,620.0,82.199997,241.399994,205.800003,2141.0,110.667,160.399994,371.0,346.200012,87.449997,474.60000599999995,93.0,16.23,95.400002,291.600006
2017-08-21,21.889999,70.300003,,,22.139999,14.26,452.0,1935.0,53.950001,168.899994,57.549999,,230.19999700000002,81.300003,70.675003,622.5,82.449997,240.399994,204.899994,2144.0,111.583,159.600006,371.5,346.299988,87.650002,479.5,92.949997,16.110001,95.199997,291.700012
2017-08-22,22.309998999999998,71.25,,,22.58,14.36,456.89999400000005,1953.0,54.400002,170.399994,58.200001,,234.399994,81.949997,71.2938,630.0,83.75,243.0,208.0,2161.0,111.667,164.600006,373.799988,347.200012,88.449997,484.700012,94.550003,16.129998999999998,95.699997,292.700012
2017-08-23,22.33,71.25,,,22.709999,14.35,447.0,1953.0,53.549999,170.399994,58.099998,,233.69999700000002,82.050003,71.205399,627.5,84.0,242.899994,207.800003,2155.0,112.25,164.199997,374.299988,345.700012,88.599998,482.700012,94.25,16.09,96.949997,293.0
2017-08-24,22.290001,70.650002,,,22.790001,14.36,445.5,1967.0,53.799999,169.899994,57.650002,,236.5,81.449997,71.116997,627.5,85.0,242.5,206.899994,2157.0,112.5,164.600006,377.5,345.899994,88.5,481.89999400000005,93.75,16.110001,96.800003,292.700012
2017-08-25,22.26,69.650002,,,22.99,14.43,444.39999400000005,1968.0,53.75,169.699997,57.25,,237.80000299999998,80.599998,70.896004,625.0,85.25,242.0,206.199997,2149.0,111.667,164.199997,377.600006,346.700012,87.900002,479.0,93.199997,16.08,96.699997,292.100006
2017-08-28,22.08,69.0,,,22.870001000000002,14.36,441.10000599999995,1961.0,53.650002,169.199997,57.0,,237.80000299999998,80.349998,70.188797,623.5,85.5,241.899994,204.399994,2129.0,110.917,163.0,376.299988,344.0,87.0,477.0,91.949997,16.01,96.199997,290.100006
2017-08-29,21.709999,68.449997,,,22.5,14.0,439.299988,1948.0,53.0,167.800003,55.950001,,237.100006,80.599998,70.012001,612.5,84.949997,241.100006,203.600006,2112.0,110.917,160.800003,375.100006,338.700012,85.5,474.60000599999995,91.0,15.71,94.599998,285.299988
2017-08-30,21.9,69.199997,,,23.02,14.09,441.200012,1964.0,53.400002,170.800003,56.099998,,242.0,80.949997,70.056198,620.0,85.050003,241.19999700000002,204.199997,2129.0,112.0,161.5,377.799988,344.799988,86.25,480.60000599999995,93.050003,15.83,95.849998,286.299988
2017-08-31,22.200001,69.5,,,23.139999,14.1,438.10000599999995,1960.0,53.599998,173.699997,56.349998,,242.80000299999998,81.349998,71.514801,622.0,85.75,243.5,205.399994,2143.0,113.333,162.100006,382.799988,343.200012,86.849998,483.60000599999995,94.599998,15.8,96.900002,286.899994
2017-09-01,22.41,69.849998,,,23.290001,14.17,439.299988,1974.0,54.299999,172.699997,57.150002,,244.5,81.150002,71.470596,626.0,86.150002,244.19999700000002,205.699997,2150.0,114.583,163.699997,386.5,346.600006,86.949997,482.0,95.0,15.8,97.599998,287.399994
2017-09-04,22.450001,69.849998,,,23.42,14.0,438.39999400000005,1973.0,53.400002,171.5,56.849998,,243.100006,80.25,70.763397,621.0,84.900002,242.69999700000002,204.399994,2142.0,114.5,162.699997,378.0,342.200012,85.849998,477.60000599999995,94.150002,15.7,97.0,285.0
2017-09-05,22.610001,69.75,,,23.190001000000002,13.92,438.5,1977.0,53.049999,172.0,56.5,,244.0,80.949997,70.807602,618.5,86.0,242.30000299999998,204.899994,2136.0,113.333,163.899994,377.200012,337.299988,84.5,476.0,95.199997,15.51,99.300003,282.5
2017-09-06,22.73,69.699997,,,22.780001000000002,14.01,438.5,1973.0,53.349998,171.0,55.950001,,242.5,80.550003,70.807602,610.5,86.099998,242.600006,204.5,2176.0,113.333,164.199997,375.399994,335.399994,83.75,475.10000599999995,96.349998,15.56,101.5,280.5
2017-09-07,22.77,70.150002,,,23.26,13.9,441.0,2007.0,53.25,173.199997,56.200001,,246.0,80.849998,71.558998,613.0,87.349998,243.899994,206.100006,2190.0,115.75,166.0,380.899994,333.5,82.900002,477.5,97.5,15.57,101.900002,280.100006
2017-09-08,22.75,70.400002,,,23.0,13.97,442.5,2017.0,53.400002,174.0,56.599998,,247.899994,80.650002,71.60320300000001,614.5,87.150002,244.600006,206.399994,2187.0,115.583,166.699997,383.0,333.700012,83.349998,476.5,97.599998,15.56,103.599998,279.799988
2017-09-11,23.08,71.400002,,,23.299999,14.31,447.39999400000005,2023.0,54.200001,175.800003,57.200001,,251.69999700000002,81.400002,71.956802,629.0,87.949997,241.5,208.800003,2222.0,117.5,168.699997,388.0,341.299988,86.900002,481.39999400000005,98.75,15.78,104.199997,287.0
2017-09-12,23.35,72.150002,,,23.33,14.78,449.39999400000005,2037.0,54.299999,175.100006,57.849998,,252.19999700000002,81.400002,72.885002,655.5,88.900002,242.30000299999998,210.69999700000002,2230.0,118.333,170.5,389.700012,345.299988,87.800003,480.60000599999995,99.099998,16.07,105.900002,291.299988
2017-09-13,23.42,72.699997,,,23.18,14.92,451.799988,2027.0,54.5,175.399994,57.700001,,254.0,81.199997,73.061798,653.5,87.849998,242.899994,210.30000299999998,2249.0,118.333,167.899994,374.399994,343.399994,87.5,480.39999400000005,97.75,16.1,107.099998,291.5
2017-09-14,23.58,73.75,,,23.370001000000002,14.98,454.39999400000005,2035.0,55.0,176.800003,58.200001,,252.19999700000002,81.150002,73.459602,656.0,86.75,244.0,211.600006,2260.0,118.333,167.399994,370.600006,338.5,87.349998,482.39999400000005,98.400002,16.120001000000002,109.099998,291.700012
2017-09-15,23.43,73.300003,,,23.280001000000002,14.89,447.10000599999995,2024.0,54.950001,174.100006,58.299999,,252.899994,80.949997,72.840797,653.0,87.5,243.19999700000002,209.80000299999998,2232.0,118.75,166.600006,373.299988,333.0,85.75,482.200012,98.400002,16.049999,108.5,287.100006
2017-09-18,23.559998999999998,73.949997,,,23.799999,14.91,453.39999400000005,2028.0,56.0,175.399994,58.349998,,252.100006,81.25,72.5756,657.0,88.050003,243.69999700000002,210.30000299999998,2252.0,119.667,168.199997,376.0,335.0,85.25,483.0,98.599998,16.16,109.0,286.399994
2017-09-19,23.66,74.25,,,23.68,15.03,454.5,2061.0,56.349998,175.5,58.900002,,256.700012,81.400002,73.1502,662.0,87.25,244.80000299999998,212.100006,2262.0,120.083,168.800003,379.100006,335.799988,85.25,490.0,98.75,16.32,109.5,287.799988
2017-09-20,23.700001,75.25,,,23.52,15.03,455.299988,2091.0,56.450001,177.0,59.400002,,256.399994,80.900002,73.282799,662.0,86.150002,247.0,211.69999700000002,2262.0,120.083,166.600006,381.5,333.700012,84.550003,491.200012,98.400002,16.219998999999998,110.0,288.200012
2017-09-21,23.98,75.949997,,,23.51,15.26,456.700012,2093.0,56.450001,179.699997,59.099998,,258.200012,80.699997,73.327003,657.5,86.949997,249.0,213.399994,2260.0,120.417,164.5,381.200012,336.799988,85.5,489.39999400000005,98.300003,16.5,111.0,288.399994
2017-09-22,23.93,74.599998,,,23.309998999999998,15.24,458.5,2113.0,56.700001,179.699997,59.200001,,255.600006,80.550003,73.768997,657.5,87.699997,248.0,214.19999700000002,2250.0,121.917,164.0,382.799988,337.0,86.25,489.0,99.050003,16.440001000000002,111.5,288.0
2017-09-25,23.93,74.5,,,23.08,15.05,456.60000599999995,2116.0,56.599998,180.399994,56.5,,255.899994,81.099998,74.122597,656.0,87.0,250.0,212.5,2261.0,121.0,164.699997,384.899994,332.799988,85.550003,494.10000599999995,98.550003,16.290001,113.099998,286.299988
2017-09-26,23.780001000000002,74.150002,,,22.85,15.07,453.700012,2097.0,56.450001,178.399994,56.0,,251.5,82.550003,73.282799,645.5,86.949997,246.80000299999998,212.30000299999998,2244.0,120.083,162.800003,387.600006,329.200012,84.800003,493.5,97.449997,16.209999,111.199997,284.200012
2017-09-27,23.870001000000002,74.349998,,,23.0,15.27,451.10000599999995,2089.0,56.799999,177.899994,56.349998,,247.899994,81.550003,72.840797,644.0,87.400002,246.5,211.80000299999998,2217.0,119.583,161.800003,391.0,333.0,85.800003,492.200012,97.199997,16.42,110.5,286.399994
2017-09-28,23.870001000000002,74.349998,,,23.07,15.25,457.10000599999995,2095.0,56.900002,179.399994,56.200001,,250.899994,81.050003,72.973396,646.0,87.300003,247.0,214.19999700000002,2324.0,120.167,163.0,396.399994,337.399994,86.25,492.0,98.900002,16.450001,113.300003,289.799988
2017-09-29,23.940001000000002,75.400002,,,23.200001,15.33,458.10000599999995,2107.0,57.299999,179.300003,56.599998,,254.0,81.099998,73.282799,657.0,88.5,247.19999700000002,213.899994,2323.0,120.083,164.300003,402.799988,341.100006,87.699997,496.200012,98.800003,16.549999,114.0,295.399994
2017-10-02,24.18,76.099998,,,23.4,15.35,458.89999400000005,2100.0,57.349998,180.5,55.75,,257.799988,82.349998,74.431999,655.0,88.5,250.399994,214.600006,2310.0,121.5,168.100006,405.0,342.600006,87.849998,496.0,99.449997,16.610001,113.5,295.299988
2017-10-03,24.290001,75.550003,,,23.74,15.47,459.799988,2111.0,57.900002,180.600006,56.5,,257.899994,83.300003,74.476196,655.5,89.75,249.600006,215.69999700000002,2319.0,122.5,173.300003,403.100006,345.600006,88.650002,495.39999400000005,101.0,16.700001,114.099998,295.799988
2017-10-04,24.48,75.5,,,23.940001000000002,15.5,460.700012,2123.0,57.349998,179.0,56.400002,,262.100006,83.400002,74.431999,658.0,89.699997,249.399994,217.100006,2322.0,122.917,175.300003,406.700012,342.799988,88.25,494.799988,99.650002,16.620001000000002,116.400002,294.0
2017-10-05,24.469998999999998,75.800003,,,24.0,15.51,463.60000599999995,2106.0,57.799999,179.0,56.299999,,259.299988,83.099998,73.989998,661.0,89.900002,247.69999700000002,217.600006,2333.0,121.333,174.0,400.899994,342.600006,88.75,498.799988,100.0,16.780001000000002,116.900002,295.299988
2017-10-06,24.450001,75.099998,,,23.809998999999998,15.72,461.5,2085.0,57.349998,176.199997,56.099998,,259.399994,82.900002,74.2994,658.0,88.5,247.899994,216.69999700000002,2309.0,118.75,172.800003,396.600006,340.399994,89.599998,496.200012,98.900002,16.75,116.900002,294.399994
2017-10-09,24.5,75.400002,,,23.790001,15.5,463.10000599999995,2092.0,57.549999,177.0,56.950001,,260.299988,83.400002,74.25520300000001,659.5,88.199997,247.19999700000002,217.69999700000002,2317.0,118.75,173.0,397.799988,341.5,89.400002,497.60000599999995,102.800003,16.73,116.900002,294.5
2017-10-10,24.41,76.400002,,,23.82,15.48,466.0,2157.0,57.549999,177.199997,57.299999,,261.100006,83.699997,73.768997,666.0,89.050003,246.399994,218.19999700000002,2323.0,119.583,172.5,400.600006,341.299988,90.0,498.700012,102.099998,16.74,116.699997,295.100006
2017-10-11,24.450001,75.849998,,,23.98,15.39,465.60000599999995,2148.0,57.099998,176.0,56.700001,,265.299988,83.599998,74.0784,663.5,89.349998,245.899994,218.69999700000002,2313.0,119.417,172.899994,399.0,342.299988,90.599998,501.5,101.400002,16.690001000000002,117.199997,294.600006
2017-10-12,24.34,75.849998,,,24.129998999999998,15.4,468.5,2168.0,57.75,177.199997,57.150002,,268.700012,84.300003,74.210999,669.5,89.550003,244.899994,219.5,2322.0,121.0,173.899994,395.600006,344.5,91.449997,502.0,102.599998,16.83,117.0,296.0
2017-10-13,24.43,75.949997,,,24.67,15.45,469.89999400000005,2171.0,58.25,177.5,57.200001,,268.299988,84.849998,74.166801,670.5,89.449997,244.69999700000002,221.30000299999998,2326.0,119.667,174.800003,391.899994,346.5,91.449997,502.0,105.0,16.91,117.599998,295.100006
2017-10-16,24.299999,75.650002,,,24.639999,15.46,463.799988,2161.0,58.150002,170.0,56.349998,,264.600006,84.150002,74.697197,672.0,88.550003,243.69999700000002,220.19999700000002,2319.0,118.0,173.5,395.299988,343.399994,90.699997,500.5,104.400002,16.82,118.5,293.799988
2017-10-17,24.41,75.699997,,,24.48,15.64,462.799988,2156.0,58.200001,168.199997,55.849998,,261.0,83.900002,74.343597,669.0,88.300003,245.5,219.5,2311.0,117.833,175.300003,393.0,342.600006,90.099998,499.299988,103.900002,16.9,118.5,292.799988
2017-10-18,24.48,76.650002,,,24.530001000000002,15.65,466.39999400000005,2163.0,58.549999,169.600006,56.299999,,259.899994,84.75,74.829803,669.5,89.25,244.30000299999998,220.100006,2331.0,118.917,175.600006,395.399994,343.5,90.150002,499.799988,105.199997,16.98,119.5,292.200012
2017-10-19,24.75,76.099998,,,24.299999,15.55,464.39999400000005,2154.0,57.5,167.399994,56.450001,,256.0,83.900002,74.564598,671.5,88.25,238.600006,219.30000299999998,2330.0,118.0,173.300003,389.100006,342.399994,90.550003,496.5,106.800003,16.860001,119.599998,294.299988
2017-10-20,24.99,76.949997,,,24.530001000000002,15.9,461.299988,2163.0,58.200001,167.399994,57.299999,,256.399994,83.449997,74.653,671.0,88.099998,234.399994,220.30000299999998,2336.0,119.25,171.800003,392.299988,345.700012,92.050003,495.799988,108.800003,17.120001000000002,122.900002,297.600006
2017-10-23,24.92,77.650002,,,24.799999,15.92,466.89999400000005,2188.0,58.349998,170.0,57.349998,,258.5,82.75,75.27179699999999,671.5,88.849998,234.899994,223.0,2349.0,119.75,174.699997,389.600006,345.200012,91.949997,497.200012,111.400002,17.16,124.199997,297.0
2017-10-24,24.799999,76.300003,,,25.0,16.059998999999998,466.5,2187.0,58.400002,169.600006,57.299999,,258.899994,82.900002,73.017601,662.0,89.0,233.5,221.19999700000002,2352.0,119.667,173.899994,391.399994,346.600006,91.25,497.299988,109.699997,17.24,123.900002,297.700012
2017-10-25,24.76,76.349998,,,25.139999,15.95,463.700012,2182.0,58.599998,169.699997,56.700001,,256.0,81.550003,71.161201,666.0,90.5,228.899994,223.5,2357.0,120.5,174.699997,398.899994,345.5,91.199997,493.10000599999995,111.900002,17.07,124.0,296.200012
2017-10-26,25.32,77.699997,,,25.540001,16.049999,471.60000599999995,2205.0,59.599998,172.800003,57.349998,,264.0,82.800003,71.868401,672.5,91.199997,229.80000299999998,226.5,2408.0,123.083,177.199997,393.600006,353.5,94.349998,498.89999400000005,113.699997,17.209999,126.0,303.899994
2017-10-27,25.290001,78.050003,,,25.299999,15.88,474.89999400000005,2220.0,58.700001,172.399994,56.849998,,267.100006,82.650002,71.6474,669.0,91.75,230.100006,227.600006,2411.0,122.917,179.0,391.200012,348.0,93.900002,499.0,114.099998,17.08,127.099998,303.200012
2017-10-30,25.23,78.25,,,24.66,15.85,472.799988,2218.0,58.450001,172.899994,56.0,,265.200012,82.800003,72.13359799999999,665.5,92.099998,229.5,226.600006,2423.0,120.75,179.5,390.5,345.5,93.849998,500.5,114.099998,16.860001,127.800003,302.0
2017-10-31,26.08,79.150002,,,25.1,15.73,451.60000599999995,2228.0,59.0,174.199997,56.349998,,265.0,83.900002,72.664001,671.0,92.0,230.5,226.100006,2464.0,123.083,180.100006,391.0,346.799988,93.849998,504.0,115.199997,16.98,128.300003,304.5
2017-11-01,26.26,78.650002,,,25.389999,15.64,441.39999400000005,2244.0,59.049999,173.300003,55.700001,,264.600006,83.849998,73.813202,672.5,91.800003,231.600006,226.600006,2457.0,122.167,178.199997,394.899994,348.5,93.900002,503.0,118.800003,16.92,129.0,306.0
2017-11-02,26.049999,78.550003,,,25.42,16.34,444.39999400000005,2238.0,59.400002,172.899994,56.349998,,266.5,83.800003,73.238602,671.5,91.449997,231.899994,226.30000299999998,2466.0,122.833,175.600006,391.799988,346.799988,93.849998,502.5,116.199997,17.17,128.899994,305.700012
2017-11-03,26.18,78.849998,,,26.0,16.139999,444.39999400000005,2271.0,59.450001,173.5,56.950001,,268.200012,84.75,73.901604,677.0,92.25,232.69999700000002,227.80000299999998,2470.0,123.583,180.0,392.700012,344.799988,93.349998,502.0,118.300003,17.07,129.399994,302.899994
2017-11-06,26.120001000000002,78.25,,,25.889999,16.08,440.10000599999995,2257.0,58.75,172.699997,56.349998,,267.0,84.300003,73.901604,678.0,91.900002,232.600006,226.80000299999998,2459.0,123.083,180.399994,381.200012,344.200012,93.400002,504.5,121.699997,16.940001000000002,129.5,302.100006
2017-11-07,26.139999,77.449997,,,25.959999,16.16,437.39999400000005,2249.0,58.75,171.300003,55.900002,,266.200012,83.5,72.752403,675.0,90.75,230.80000299999998,225.899994,2459.0,123.0,179.899994,376.600006,343.600006,93.25,503.0,120.800003,16.940001000000002,129.300003,301.200012
2017-11-08,26.129998999999998,77.699997,,,26.049999,16.17,441.0,2279.0,58.650002,172.600006,57.0,,266.5,84.25,73.061798,669.5,91.150002,230.899994,225.600006,2450.0,123.75,179.0,379.200012,351.100006,93.849998,506.5,121.400002,16.950001,129.699997,303.600006
2017-11-09,25.6,76.0,,,25.870001000000002,15.95,434.700012,2240.0,58.5,170.600006,57.400002,,258.399994,83.599998,72.310402,658.5,90.25,228.899994,221.5,2425.0,121.5,174.399994,372.5,345.399994,93.300003,505.5,120.599998,16.860001,127.900002,303.399994
2017-11-10,25.16,75.25,,,25.950001,15.96,428.700012,2244.0,58.650002,170.100006,56.650002,,258.0,83.449997,72.177803,659.0,86.800003,227.69999700000002,220.399994,2422.0,121.75,172.800003,368.299988,346.0,93.0,504.0,119.900002,17.01,126.800003,301.600006
2017-11-13,25.27,74.5,,,25.530001000000002,15.79,428.799988,2250.0,58.0,169.5,56.25,,256.600006,84.400002,72.973396,651.0,86.599998,228.30000299999998,219.0,2417.0,121.833,168.600006,367.600006,341.600006,92.800003,503.5,118.400002,16.92,125.599998,300.100006
2017-11-14,25.059998999999998,74.300003,,,25.959999,15.81,427.0,2255.0,58.150002,169.5,55.450001,,257.100006,83.949997,72.5756,656.0,86.099998,228.5,219.600006,2421.0,122.083,166.5,365.600006,338.600006,92.449997,505.0,118.099998,16.870001000000002,124.800003,298.899994
2017-11-15,24.879998999999998,73.699997,,,25.790001,15.7,426.39999400000005,2235.0,58.049999,169.300003,54.549999,,254.899994,83.650002,72.531403,652.5,85.25,227.80000299999998,218.0,2406.0,121.167,162.899994,358.299988,336.299988,92.0,505.0,119.099998,16.799999,124.0,297.5
2017-11-16,25.030001000000002,74.0,,,26.25,15.92,427.5,2262.0,58.849998,170.600006,55.150002,,260.5,83.949997,72.840797,658.5,86.650002,229.0,222.19999700000002,2420.0,122.417,166.199997,361.100006,337.299988,92.349998,507.5,121.800003,16.950001,126.599998,297.5
2017-11-17,24.889999,73.949997,,,26.42,15.88,423.799988,2269.0,59.0,168.899994,55.200001,,259.899994,84.400002,73.636398,660.5,86.650002,230.100006,221.19999700000002,2400.0,123.667,164.199997,360.700012,335.700012,92.849998,505.5,121.599998,16.98,127.400002,299.799988
2017-11-20,25.139999,74.5,,,26.73,15.95,426.799988,2289.0,60.450001,171.399994,55.75,,262.600006,84.75,73.459602,666.5,87.75,243.600006,223.399994,2427.0,126.833,166.5,366.799988,334.100006,92.300003,508.0,123.599998,16.940001000000002,127.199997,298.600006
2017-11-21,25.27,74.400002,,,26.860001,16.299999,428.0,2283.0,60.349998,170.5,55.25,,264.899994,84.949997,73.857399,670.5,87.449997,244.0,223.600006,2423.0,125.667,166.300003,367.0,335.0,92.550003,508.5,125.400002,16.959999,127.099998,299.200012
2017-11-22,24.91,73.699997,,,26.549999,16.27,426.10000599999995,2228.0,60.200001,168.600006,54.849998,,261.799988,84.25,73.636398,667.0,86.75,246.80000299999998,220.19999700000002,2404.0,124.25,165.0,366.200012,333.799988,92.199997,509.5,122.699997,16.9,126.699997,296.899994
2017-11-23,24.9,73.800003,,,26.6,16.33,427.299988,2221.0,60.0,168.800003,55.25,,260.100006,84.849998,73.901604,670.0,87.0,246.899994,219.5,2410.0,124.667,165.600006,366.0,333.100006,92.050003,510.0,126.900002,16.91,126.800003,296.799988
2017-11-24,25.08,73.550003,,,26.51,16.35,427.0,2231.0,60.25,169.399994,55.450001,,258.899994,85.199997,73.7248,671.0,86.849998,246.5,219.80000299999998,2423.0,125.417,164.100006,365.0,334.5,92.099998,510.5,126.300003,16.940001000000002,126.699997,298.100006
2017-11-27,25.059998999999998,73.900002,,,26.65,16.15,426.39999400000005,2206.0,56.400002,169.0,54.650002,,257.899994,84.900002,73.371201,666.0,86.099998,245.80000299999998,221.899994,2410.0,123.917,162.300003,356.700012,329.200012,91.550003,511.0,126.199997,16.809998999999998,125.400002,293.100006
2017-11-28,25.33,74.699997,,,26.559998999999998,16.120001000000002,429.0,2216.0,57.049999,170.600006,54.099998,,257.799988,86.0,73.901604,674.0,84.849998,248.100006,223.100006,2441.0,125.083,161.800003,354.100006,327.200012,91.849998,512.5,126.099998,16.82,124.699997,293.600006
2017-11-29,25.120001000000002,74.150002,,,26.610001,16.34,426.5,2215.0,57.099998,171.100006,54.0,,254.600006,84.949997,73.989998,670.0,84.199997,247.80000299999998,222.5,2402.0,126.25,154.300003,358.100006,329.799988,92.849998,515.5,121.599998,17.01,123.900002,295.600006
2017-11-30,25.190001000000002,74.400002,,,26.799999,16.66,427.799988,2238.0,57.799999,172.800003,53.799999,,257.100006,84.25,74.431999,676.0,84.699997,248.19999700000002,222.19999700000002,2432.0,126.667,156.699997,358.700012,330.200012,92.199997,519.0,121.400002,16.99,123.900002,297.200012
2017-12-01,24.92,73.199997,,,26.719998999999998,16.57,422.39999400000005,2213.0,57.049999,170.0,52.799999,,255.80000299999998,83.75,74.0784,667.5,85.650002,248.100006,219.399994,2417.0,125.417,155.100006,361.0,327.0,91.849998,518.5,125.199997,16.950001,123.099998,294.100006
2017-12-04,25.440001000000002,73.599998,,,26.98,16.959999,428.10000599999995,2231.0,57.25,173.100006,53.299999,,252.600006,84.400002,74.343597,671.5,85.900002,247.0,221.69999700000002,2449.0,125.5,155.300003,362.399994,332.0,92.349998,524.5,131.800003,17.1,123.099998,297.799988
2017-12-05,25.27,73.599998,,,26.92,16.82,427.39999400000005,2253.0,57.0,174.300003,53.349998,,253.30000299999998,84.75,73.415398,668.0,86.0,245.100006,221.600006,2444.0,126.083,155.699997,364.600006,328.799988,90.550003,520.0,129.800003,17.0,121.900002,297.100006
2017-12-06,25.43,73.550003,,,27.040001,16.690001000000002,425.299988,2265.0,56.650002,173.399994,52.75,,252.69999700000002,85.800003,72.929199,664.5,86.199997,247.19999700000002,220.19999700000002,2457.0,126.417,156.699997,368.0,328.0,90.300003,520.5,127.900002,16.889999,121.800003,296.700012
2017-12-07,25.530001000000002,73.800003,,,26.940001000000002,16.73,426.700012,2254.0,57.099998,173.100006,52.5,,250.80000299999998,85.5,72.531403,666.5,86.349998,242.30000299999998,222.0,2467.0,126.0,155.699997,369.700012,327.600006,90.75,524.0,129.199997,16.99,121.199997,297.0
2017-12-08,25.92,74.099998,,,27.15,17.190001000000002,427.5,2255.0,57.299999,173.199997,52.950001,,257.100006,85.349998,73.459602,669.5,87.099998,240.5,222.600006,2476.0,125.5,157.300003,373.299988,329.899994,90.650002,524.0,131.300003,17.35,122.199997,297.600006
2017-12-11,25.75,73.900002,,,27.110001,17.209999,425.0,2247.0,57.200001,172.5,52.599998,,257.100006,85.0,73.371201,663.0,87.800003,240.600006,223.100006,2458.0,125.417,154.600006,386.799988,332.799988,90.5,518.0,127.0,17.559998999999998,122.400002,296.399994
